Name	UniProt_IDs	dIntensity_cPathogen_eMean_oVoronoiCells_nZScore	dIntensity_cLatePathogen_eMean_oVoronoiCells_nZScore	eCount_oCells_nZScore
COBLL1	A0A0D9SG04	0.25560769294465246	-0.0989126078190283	0.3283376708975617
COBLL1	A0A0X1KG75	0.25560769294465246	-0.0989126078190283	0.3283376708975617
COBLL1	B7Z2P5	0.25560769294465246	-0.0989126078190283	0.3283376708975617
COBLL1	Q53SF7	0.25560769294465246	-0.0989126078190283	0.3283376708975617
COCH	A0A2R8Y3T0	0.6901540037941807	-0.29566895070168825	0.9713990152958982
COCH	A0A2U3TZE7	0.6901540037941807	-0.29566895070168825	0.9713990152958982
COCH	O43405	0.6901540037941807	-0.29566895070168825	0.9713990152958982
COG1	Q4G0L8	0.21988764314854792	0.5938741450888889	0.600521508278552
COG1	Q8WTW3	0.21988764314854792	0.5938741450888889	0.600521508278552
COG2	B1ALW7	0.6394118821622753	0.21503636101075624	0.8393889569758558
COG2	B7Z2Y2	0.6394118821622753	0.21503636101075624	0.8393889569758558
COG2	B7Z819	0.6394118821622753	0.21503636101075624	0.8393889569758558
COG2	Q14746	0.6394118821622753	0.21503636101075624	0.8393889569758558
COG3	Q96JB2	-0.8456589634196103	0.6689508089720798	-0.01457223299543349
COG4	A0A6I8PIQ6	-0.4818381690319363	-0.293283807847747	-0.8326120973751804
COG4	J3KNI1	-0.4818381690319363	-0.293283807847747	-0.8326120973751804
COG4	Q6PIW8	-0.4818381690319363	-0.293283807847747	-0.8326120973751804
COG4	Q8N8L9	-0.4818381690319363	-0.293283807847747	-0.8326120973751804
COG4	Q9H9E3	-0.4818381690319363	-0.293283807847747	-0.8326120973751804
COG5	A0AAA9X096	-0.23183934567908604	0.5974945954983765	0.5466196531459104
COG5	A0AAA9X2X8	-0.23183934567908604	0.5974945954983765	0.5466196531459104
COG5	A0AAG2TDC7	-0.23183934567908604	0.5974945954983765	0.5466196531459104
COG5	A0AAG2TF56	-0.23183934567908604	0.5974945954983765	0.5466196531459104
COG5	Q9UP83	-0.23183934567908604	0.5974945954983765	0.5466196531459104
COG6	A0A140VJG7	-0.6315152214233856	-0.24341535392336233	0.7775080538954878
COG6	B4DG73	-0.6315152214233856	-0.24341535392336233	0.7775080538954878
COG6	Q9Y2V7	-0.6315152214233856	-0.24341535392336233	0.7775080538954878
COG7	A0A0S2Z652	1.0214499694536698	-0.26468425066622603	-0.22018293785996615
COG7	B3KSN1	1.0214499694536698	-0.26468425066622603	-0.22018293785996615
COG7	P83436	1.0214499694536698	-0.26468425066622603	-0.22018293785996615
COG8	B4DYU2	0.06553498567994605	-0.11046936337755964	-0.3543919491071649
COG8	H3BQV3	0.06553498567994605	-0.11046936337755964	-0.3543919491071649
COG8	Q96MW5	0.06553498567994605	-0.11046936337755964	-0.3543919491071649
COIL	P38432	-0.1754293440175063	-0.7556022621566272	0.31451320554265827
COL10A1	A0A650AXN9	-0.05288115217845655	-0.23945135549835225	0.3347802981388622
COL10A1	Q03692	-0.05288115217845655	-0.23945135549835225	0.3347802981388622
COL11A1	P12107	-0.6848508193321531	0.38937744758068615	-0.3091923655692548
COL11A2	A0A0C4DFS1	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	A0A0G2JL35	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	A0A0G2JL78	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	A0A140T9A1	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	A0A140T9I7	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	A0A140T9N1	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	A0A140TA43	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	A0A140TA54	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	A0A1U9X7J1	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	A0A1U9X7J8	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	P13942	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL11A2	Q4VXY6	-0.06551138277278123	-0.87873716949526	-0.15113393127450506
COL12A1	B9EJB8	-0.41984254566314244	-0.2796058775189378	0.1213867250100114
COL12A1	D6RGG3	-0.41984254566314244	-0.2796058775189378	0.1213867250100114
COL12A1	Q99715	-0.41984254566314244	-0.2796058775189378	0.1213867250100114
COL13A1	A0A2R8YGI3	0.2753513246818404	-0.396097411715742	0.1350821994995542
COL13A1	A0A669KB16	0.2753513246818404	-0.396097411715742	0.1350821994995542
COL13A1	A0A669KB28	0.2753513246818404	-0.396097411715742	0.1350821994995542
COL13A1	A0A6E1W314	0.2753513246818404	-0.396097411715742	0.1350821994995542
COL13A1	Q5TAT6	0.2753513246818404	-0.396097411715742	0.1350821994995542
COL14A1	A8KAL5	0.004564453795323754	-1.2271511445549748	-0.7026935344382628
COL14A1	Q05707	0.004564453795323754	-1.2271511445549748	-0.7026935344382628
COL15A1	P39059	-0.6886635785444837	-0.9064918282650933	0.4002528132094686
COL16A1	Q07092	-0.4170217697024299	-0.776098268917861	0.42370146829254784
COL17A1	D3DRA2	-1.0359214560589471	-1.0479468429650882	0.4517059177272947
COL17A1	Q9UMD9	-1.0359214560589471	-1.0479468429650882	0.4517059177272947
COL18A1	A0AAG2UW65	0.32294741197400145	-0.5514812631152449	0.7581950568990836
COL18A1	A0AAG2UXZ5	0.32294741197400145	-0.5514812631152449	0.7581950568990836
COL18A1	P39060	0.32294741197400145	-0.5514812631152449	0.7581950568990836
COL19A1	Q14993	-0.2786342741798644	-0.2470783247667544	0.5026629475558247
COL1A1	P02452	-0.3038091291836169	0.11864996729255017	0.1589209276055385
COL1A2	A0A0S2Z3H5	-0.3518794078566216	-1.058208926665158	0.708332905866815
COL1A2	P08123	-0.3518794078566216	-1.058208926665158	0.708332905866815
COL20A1	Q9P218	-0.0271405665762842	-0.20002106919139873	0.1627734884045921
COL21A1	A0A158RFW1	0.37423437073063454	-0.21442831339644988	-0.16691984313152486
COL21A1	B3KU30	0.37423437073063454	-0.21442831339644988	-0.16691984313152486
COL21A1	B7ZLK3	0.37423437073063454	-0.21442831339644988	-0.16691984313152486
COL21A1	Q96P44	0.37423437073063454	-0.21442831339644988	-0.16691984313152486
COL22A1	Q8NFW1	0.14881784170711965	-0.7849393964994464	-0.2061906723808635
COL23A1	Q86Y22	0.32895950097538845	-0.43549231330356286	0.4398179320704107
COL24A1	F8WDM8	-0.4394661918300953	-0.24781461080132555	0.4621968983849611
COL24A1	Q17RW2	-0.4394661918300953	-0.24781461080132555	0.4621968983849611
COL25A1	A0A2R8Y760	0.9757433758066394	0.25614350631800586	0.5574067978229216
COL25A1	A8MWQ5	0.9757433758066394	0.25614350631800586	0.5574067978229216
COL25A1	Q9BXS0	0.9757433758066394	0.25614350631800586	0.5574067978229216
COL26A1	Q96A83	-0.6792836432758476	-1.080622437010166	-0.01228200753894925
COL27A1	Q8IZC6	-0.41311383230480486	-0.9301117026913589	0.5222436507744296
COL28A1	Q2UY09	0.5921365068893023	-0.14069912820712782	-0.47408227031046024
COL2A1	P02458	0.21020814985285102	0.5107696740288133	0.2254602095688574
COL3A1	P02461	-0.11139674102316485	-1.055080891261317	0.48047445775368414
COL4A1	A0A3B3ISV3	-0.6865825819876177	-0.3513451994059036	0.4906550502049144
COL4A1	A5PKV2	-0.6865825819876177	-0.3513451994059036	0.4906550502049144
COL4A1	P02462	-0.6865825819876177	-0.3513451994059036	0.4906550502049144
COL4A2	A0AAQ5BHW7	-1.2930645236868077	-1.7082943930114751	-0.39631238562901605
COL4A2	P08572	-1.2930645236868077	-1.7082943930114751	-0.39631238562901605
COL4A3	Q01955	0.4597578966969709	-0.2606379425150788	0.7694457656479838
COL4A4	P53420	-0.019760723105518296	-0.3112474264357112	0.3688868827700933
COL4A5	P29400	-0.43303392647310573	-0.6231485180718789	0.4045548795719227
COL4A6	A0A087WZY5	0.26903467586817087	-0.22260327885338455	0.694211685716364
COL4A6	A8MXH5	0.26903467586817087	-0.22260327885338455	0.694211685716364
COL4A6	B2RTX6	0.26903467586817087	-0.22260327885338455	0.694211685716364
COL4A6	B7ZMM7	0.26903467586817087	-0.22260327885338455	0.694211685716364
COL4A6	F5H3Q5	0.26903467586817087	-0.22260327885338455	0.694211685716364
COL4A6	Q14031	0.26903467586817087	-0.22260327885338455	0.694211685716364
COL5A1	B2ZZ86	-0.041731640841012954	-0.016162096922887594	0.3399896203589252
COL5A1	P20908	-0.041731640841012954	-0.016162096922887594	0.3399896203589252
COL5A2	P05997	-0.4778369885180599	-0.5859525531064307	0.5721176715119676
COL5A3	P25940	0.23587856120446987	0.18125170855705566	0.617181354239211
COL5A3	Q59GD4	0.23587856120446987	0.18125170855705566	0.617181354239211
COL6A1	A0A384P5H7	-0.0056216459245658	-0.3531492821122604	0.8393587773645266
COL6A1	P12109	-0.0056216459245658	-0.3531492821122604	0.8393587773645266
COL6A2	A0A384MDP3	-0.7197634048682043	-0.7666402141354145	0.272354324935808
COL6A2	P12110	-0.7197634048682043	-0.7666402141354145	0.272354324935808
COL6A3	B7ZW00	0.9130295202576086	-0.27396536527268833	0.05500380220614555
COL6A3	D9ZGF2	0.9130295202576086	-0.27396536527268833	0.05500380220614555
COL6A3	P12111	0.9130295202576086	-0.27396536527268833	0.05500380220614555
COL6A3	Q63HQ4	0.9130295202576086	-0.27396536527268833	0.05500380220614555
COL6A5	A8TX70	0.5070465094205816	-0.12892914422214719	-0.2058037013192448
COL6A5	H0Y393	0.5070465094205816	-0.12892914422214719	-0.2058037013192448
COL7A1	Q02388	-0.1525129121292905	-0.3817195742502998	0.5008222203592396
COL8A1	A1KY36	0.1299248422558748	-0.5411655480362623	0.28153145143839914
COL8A1	P27658	0.1299248422558748	-0.5411655480362623	0.28153145143839914
COL8A2	E9PP49	1.221690238541581	-0.0026622618108646974	-0.0013026182193255006
COL8A2	P25067	1.221690238541581	-0.0026622618108646974	-0.0013026182193255006
COL9A1	A0A804HIB6	-0.6697727045514422	-0.5984998754006657	0.08525692288434594
COL9A1	P20849	-0.6697727045514422	-0.5984998754006657	0.08525692288434594
COL9A2	Q14055	-0.41068738894732	-0.49146450401514385	0.6799311276569542
COL9A3	Q14050	0.13629631553383154	-0.37741721684443497	-0.9639006907807919
COLEC10	Q9Y6Z7	0.39699126068403656	-0.10598366984032564	0.6208766348260639
COLEC11	Q9BWP8	0.5941578052142334	0.6726390684518887	0.08565512206243035
COLEC12	Q5KU26	-0.6400888704639112	-0.7333196923576818	0.8565293936169049
COLGALT1	Q8NBJ5	-0.2608512534187345	-0.7368965146362348	0.2904176962039005
COLGALT2	A0A3B3IT37	0.4144164794201737	0.40097572389710023	0.8671380409321383
COLGALT2	B3KT92	0.4144164794201737	0.40097572389710023	0.8671380409321383
COLGALT2	B4DF84	0.4144164794201737	0.40097572389710023	0.8671380409321383
COLGALT2	Q8IYK4	0.4144164794201737	0.40097572389710023	0.8671380409321383
COLQ	A8K0X3	0.16532987483683276	-0.5006901110413993	0.26634845048087724
COLQ	Q9Y215	0.16532987483683276	-0.5006901110413993	0.26634845048087724
COMMD1	Q53EN2	1.0503934887532167	1.234219167218008	-0.17642926329694095
COMMD1	Q8N668	1.0503934887532167	1.234219167218008	-0.17642926329694095
COMMD10	D6RJ90	-0.4453666424425866	-0.4224499298123504	0.7824791637972872
COMMD10	Q9Y6G5	-0.4453666424425866	-0.4224499298123504	0.7824791637972872
COMMD2	F8WBW1	0.5973005581825974	-1.0182674530440534	-0.5715363981060605
COMMD2	Q86X83	0.5973005581825974	-1.0182674530440534	-0.5715363981060605
COMMD3	H0Y4W0	-0.878621344209322	-0.18924594149902046	0.5608889706702134
COMMD3	Q9UBI1	-0.878621344209322	-0.18924594149902046	0.5608889706702134
COMMD4	A0A0B4J287	0.06798844353291694	-0.7803840866625753	-0.2993411422158141
COMMD4	H3BM91	0.06798844353291694	-0.7803840866625753	-0.2993411422158141
COMMD4	H3BQF2	0.06798844353291694	-0.7803840866625753	-0.2993411422158141
COMMD4	Q9H0A8	0.06798844353291694	-0.7803840866625753	-0.2993411422158141
COMMD5	Q9GZQ3	0.0427846995055452	-0.44561792015576607	0.9089081640673641
COMMD6	Q7Z4G1	0.13826746745047735	-0.6784870777062981	0.7111759560093875
COMMD7	A0A2R8Y620	0.7173160696893723	-0.1310645224154423	0.2882176249822165
COMMD7	Q86VX2	0.7173160696893723	-0.1310645224154423	0.2882176249822165
COMMD8	Q9NX08	0.03449704786575755	0.686389014988351	0.22812408619157143
COMMD9	B4DQW0	-0.09242058939775913	-0.48796640974124367	0.07266040964861573
COMMD9	E9PJ95	-0.09242058939775913	-0.48796640974124367	0.07266040964861573
COMMD9	Q53FR9	-0.09242058939775913	-0.48796640974124367	0.07266040964861573
COMMD9	Q9P000	-0.09242058939775913	-0.48796640974124367	0.07266040964861573
COMP	A8K3I0	-0.5176643587822574	-1.3947395544382364	0.7678837577939149
COMP	P49747	-0.5176643587822574	-1.3947395544382364	0.7678837577939149
COMT	A0A140VJG8	-0.14216923510400215	-0.5178812236889563	0.1780312659222995
COMT	B8XPJ7	-0.14216923510400215	-0.5178812236889563	0.1780312659222995
COMT	B8XPJ8	-0.14216923510400215	-0.5178812236889563	0.1780312659222995
COMT	P21964	-0.14216923510400215	-0.5178812236889563	0.1780312659222995
COMTD1	A8K337	0.5116122220298092	0.048565718463099344	0.9455021839947448
COMTD1	Q86VU5	0.5116122220298092	0.048565718463099344	0.9455021839947448
COP1	H0Y339	-0.03569569884566945	-0.028862765294076248	1.3769396857869465
COP1	Q8NHY2	-0.03569569884566945	-0.028862765294076248	1.3769396857869465
COP1	X5D7N8	-0.03569569884566945	-0.028862765294076248	1.3769396857869465
COP1	X5D9B8	-0.03569569884566945	-0.028862765294076248	1.3769396857869465
COP1	X5DNY7	-0.03569569884566945	-0.028862765294076248	1.3769396857869465
COP1	X5DR91	-0.03569569884566945	-0.028862765294076248	1.3769396857869465
COPA	A0A3B3IS84	-1.9785801205697895	1.657870252714443	-2.2859453040896907
COPA	A0A3B3IT15	-1.9785801205697895	1.657870252714443	-2.2859453040896907
COPA	P53621	-1.9785801205697895	1.657870252714443	-2.2859453040896907
COPB1	P53618	-2.366843137739482	-0.8334769302286746	-2.2359755366348253
COPB2	H0Y938	-1.330585920277335	-1.7384761645325717	-2.2286614025625524
COPB2	P35606	-1.330585920277335	-1.7384761645325717	-2.2286614025625524
COPE	M0QXB4	-0.6899804984066455	-0.7100808093355993	0.37310226683159853
COPE	O14579	-0.6899804984066455	-0.7100808093355993	0.37310226683159853
COPE	Q53HJ6	-0.6899804984066455	-0.7100808093355993	0.37310226683159853
COPG1	Q9Y678	-1.635604126944086	-1.7891818960394534	-2.217646121643238
COPG2	A0A140VK12	-0.5726486373523316	-0.5398641755469361	0.7298390932364346
COPG2	Q9H9B7	-0.5726486373523316	-0.5398641755469361	0.7298390932364346
COPG2	Q9UBF2	-0.5726486373523316	-0.5398641755469361	0.7298390932364346
COPRS	H9KV77	0.643011088131894	0.46868190178485064	0.9236102234858987
COPRS	Q9NQ92	0.643011088131894	0.46868190178485064	0.9236102234858987
COPS2	B2R6N0	-0.3589310025698711	-0.27993472332733565	0.16969783439072808
COPS2	P61201	-0.3589310025698711	-0.27993472332733565	0.16969783439072808
COPS2	Q53HJ0	-0.3589310025698711	-0.27993472332733565	0.16969783439072808
COPS2	Q59EL2	-0.3589310025698711	-0.27993472332733565	0.16969783439072808
COPS3	B4DN01	-0.2186449685767649	-1.0356249422729913	-0.20597342049996115
COPS3	H7C3P9	-0.2186449685767649	-1.0356249422729913	-0.20597342049996115
COPS3	Q9UNS2	-0.2186449685767649	-1.0356249422729913	-0.20597342049996115
COPS4	A0A0S2Z5H7	-0.5579600637776871	-0.23460464760816585	0.1476529049253254
COPS4	B3KM48	-0.5579600637776871	-0.23460464760816585	0.1476529049253254
COPS4	D6RAX7	-0.5579600637776871	-0.23460464760816585	0.1476529049253254
COPS4	Q53FV3	-0.5579600637776871	-0.23460464760816585	0.1476529049253254
COPS4	Q9BT78	-0.5579600637776871	-0.23460464760816585	0.1476529049253254
COPS5	A0A024R7W9	0.3228707323229528	0.05775067269931461	0.054575364071489205
COPS5	Q92905	0.3228707323229528	0.05775067269931461	0.054575364071489205
COPS6	E7EM64	-1.242714452580595	-0.5331507769289169	-0.10750155426488404
COPS6	Q7L5N1	-1.242714452580595	-0.5331507769289169	-0.10750155426488404
COPS7A	Q567U8	-1.0474413086297378	-1.0349480976463705	0.8169140514386479
COPS7A	Q9UBW8	-1.0474413086297378	-1.0349480976463705	0.8169140514386479
COPS7B	A0A087X1P5	-0.12246319968342101	0.0946553686710889	0.7006685449779857
COPS7B	B3KV02	-0.12246319968342101	0.0946553686710889	0.7006685449779857
COPS7B	B3KW51	-0.12246319968342101	0.0946553686710889	0.7006685449779857
COPS7B	J3KQ34	-0.12246319968342101	0.0946553686710889	0.7006685449779857
COPS7B	J3KQ41	-0.12246319968342101	0.0946553686710889	0.7006685449779857
COPS7B	Q53GQ2	-0.12246319968342101	0.0946553686710889	0.7006685449779857
COPS7B	Q6ZTQ7	-0.12246319968342101	0.0946553686710889	0.7006685449779857
COPS7B	Q9H9Q2	-0.12246319968342101	0.0946553686710889	0.7006685449779857
COPS8	B2R8N1	-0.7943904439781408	0.030816735201029052	-0.5508751228072694
COPS8	Q99627	-0.7943904439781408	0.030816735201029052	-0.5508751228072694
COPS9	Q8WXC6	-0.4854419911285615	-0.02458751900214845	0.9102110996242601
COPZ1	P61923	-1.8710527018431593	-0.47653352517439856	-2.110713207610231
COPZ1	Q53FU3	-1.8710527018431593	-0.47653352517439856	-2.110713207610231
COPZ1	F8VVA7	-1.8710527018431593	-0.47653352517439856	-2.110713207610231
COPZ2	J3QS21	-0.8307625684457931	-0.20770479555823984	0.6629185902443093
COPZ2	Q9P299	-0.8307625684457931	-0.20770479555823984	0.6629185902443093
COQ10A	Q96MF6	-0.3119046905280238	-0.05444399020001684	0.9552892480252881
COQ10B	B8ZZV9	1.395269921922343	0.2499193493517072	0.5149023087015516
COQ10B	B8ZZX2	1.395269921922343	0.2499193493517072	0.5149023087015516
COQ10B	Q9H8M1	1.395269921922343	0.2499193493517072	0.5149023087015516
COQ2	E2QRG7	0.9048987811577555	0.39203691364551735	0.7536882512000307
COQ2	Q96H96	0.9048987811577555	0.39203691364551735	0.7536882512000307
COQ3	Q9NZJ6	0.2129287675984446	0.23151875634541813	0.4037130936139336
COQ4	Q9Y3A0	-0.4240512304539741	-0.37650377635573135	0.7530874600645461
COQ5	F8VVX6	0.7174926429992661	-0.0191108836213469	0.24414351382006566
COQ5	Q5HYK3	0.7174926429992661	-0.0191108836213469	0.24414351382006566
COQ6	A0A0D9SFJ1	0.12457566593640085	-0.4251255250351658	0.8443975470477258
COQ6	Q9Y2Z9	0.12457566593640085	-0.4251255250351658	0.8443975470477258
COQ7	H3BP28	0.13934204097253852	-0.05707302292608191	0.1918185617446512
COQ7	Q8NI45	0.13934204097253852	-0.05707302292608191	0.1918185617446512
COQ7	Q99807	0.13934204097253852	-0.05707302292608191	0.1918185617446512
COQ8A	B4DVB7	-0.31268535045275414	-0.2725313921250624	0.7859687303694913
COQ8A	Q8NI60	-0.31268535045275414	-0.2725313921250624	0.7859687303694913
COQ8B	M0R0L2	0.2318022933760497	-0.6754505372914806	0.5188537290184024
COQ8B	Q96D53	0.2318022933760497	-0.6754505372914806	0.5188537290184024
COQ9	H3BNT2	-0.4158413154414748	-0.2539935888941326	0.21587620390755313
COQ9	O75208	-0.4158413154414748	-0.2539935888941326	0.21587620390755313
CORIN	A0A087X1D5	-0.39952903132004763	-0.6819044470429483	0.49190686599341443
CORIN	B4E2W9	-0.39952903132004763	-0.6819044470429483	0.49190686599341443
CORIN	J3KR83	-0.39952903132004763	-0.6819044470429483	0.49190686599341443
CORIN	J3KR88	-0.39952903132004763	-0.6819044470429483	0.49190686599341443
CORIN	J3KR90	-0.39952903132004763	-0.6819044470429483	0.49190686599341443
CORIN	Q9Y5Q5	-0.39952903132004763	-0.6819044470429483	0.49190686599341443
CORO1A	H3BRY3	0.19044693162859364	-0.4216198521965768	0.6572434693875556
CORO1A	P31146	0.19044693162859364	-0.4216198521965768	0.6572434693875556
CORO1B	Q9BR76	0.6072460379670855	-0.3593322296464879	-0.2862258135997326
CORO1C	B3KN06	1.0213299388436339	-0.440141179162533	0.4471935022348972
CORO1C	Q53G58	1.0213299388436339	-0.440141179162533	0.4471935022348972
CORO1C	Q9ULV4	1.0213299388436339	-0.440141179162533	0.4471935022348972
CORO2A	A8K9S3	0.3041733875353385	-0.8947520597611879	0.062204474133686995
CORO2A	Q92828	0.3041733875353385	-0.8947520597611879	0.062204474133686995
CORO2B	Q9UQ03	0.37983816917468827	0.23609063942192232	1.0058756405477487
CORO6	B3KRY9	0.16650493999268884	0.7388924957089559	0.7437434782121127
CORO6	B3KSZ9	0.16650493999268884	0.7388924957089559	0.7437434782121127
CORO6	J3KSS5	0.16650493999268884	0.7388924957089559	0.7437434782121127
CORO6	J3QLV6	0.16650493999268884	0.7388924957089559	0.7437434782121127
CORO6	Q6QEF8	0.16650493999268884	0.7388924957089559	0.7437434782121127
CORO7	B3KSY4	-0.48986302038711477	-0.8881750197412943	0.05886722836277786
CORO7	B3KUH7	-0.48986302038711477	-0.8881750197412943	0.05886722836277786
CORO7	B4DKU9	-0.48986302038711477	-0.8881750197412943	0.05886722836277786
CORO7	P57737	-0.48986302038711477	-0.8881750197412943	0.05886722836277786
CORT	O00230	0.2269675339849654	-0.5121403803456962	0.34170033451402193
CORT	Q8IUV6	0.2269675339849654	-0.5121403803456962	0.34170033451402193
COTL1	A0A384MTY2	0.09337119686322455	0.2509326680461659	0.10044289737968144
COTL1	Q14019	0.09337119686322455	0.2509326680461659	0.10044289737968144
COX10	Q12887	0.2705115530329306	-0.7699058500558138	-0.05456550954198205
COX11	B4DI26	-0.8992902416618461	-1.3311049876527985	0.0718593196778725
COX11	Q9Y6N1	-0.8992902416618461	-1.3311049876527985	0.0718593196778725
COX14	Q96I36	-0.38045282447807327	-1.3134685233230794	-0.0011291136309606008
COX15	B4DQM2	-1.2783089183456258	-0.8665708964299909	-0.4406042609886081
COX15	Q7KZN9	-1.2783089183456258	-0.8665708964299909	-0.4406042609886081
COX16	Q9P0S2	-0.3735104600194796	-0.25205536333710543	0.7822547754599014
COX17	C9J8T6	-0.0446061294130596	-0.1463481183400058	0.2285917939849702
COX17	H7C4E5	-0.0446061294130596	-0.1463481183400058	0.2285917939849702
COX17	Q14061	-0.0446061294130596	-0.1463481183400058	0.2285917939849702
COX18	B7ZL88	-0.4350905019320074	-0.47105000628893157	0.08101947831391144
COX18	Q8N8Q8	-0.4350905019320074	-0.47105000628893157	0.08101947831391144
COX19	Q49B96	-0.9200117752434929	-0.7191696391527782	0.8593006924135748
COX20	B3KM21	0.08483020417818579	-0.5504962428209983	0.417870074792725
COX20	Q5RI15	0.08483020417818579	-0.5504962428209983	0.417870074792725
COX4I1	H3BN72	-0.05539555673336125	-0.5162291462885085	0.6580008211760279
COX4I1	H3BNV9	-0.05539555673336125	-0.5162291462885085	0.6580008211760279
COX4I1	H3BPG0	-0.05539555673336125	-0.5162291462885085	0.6580008211760279
COX4I1	P13073	-0.05539555673336125	-0.5162291462885085	0.6580008211760279
COX4I2	H6SG14	-0.23999920544384573	-0.14285115660399003	-0.0561255775500851
COX4I2	Q96KJ9	-0.23999920544384573	-0.14285115660399003	-0.0561255775500851
COX5A	P20674	0.44645474272473573	0.04358732715736664	0.45674997217800395
COX5B	A0A384NL93	-0.1378562382770818	0.027786947272994557	0.610239573398315
COX5B	P10606	-0.1378562382770818	0.027786947272994557	0.610239573398315
COX5B	Q6FHJ9	-0.1378562382770818	0.027786947272994557	0.610239573398315
COX5B	Q6FHM4	-0.1378562382770818	0.027786947272994557	0.610239573398315
COX6A1	H6SG15	-1.1380701935443178	-0.714409825075	-0.3539021449495756
COX6A1	P12074	-1.1380701935443178	-0.714409825075	-0.3539021449495756
COX6B1	P14854	-1.0778267844780203	-0.5139890962529943	0.6409481002270415
COX6B2	Q6YFQ2	-0.3564186662551004	-0.4170621560565386	0.41985685964195085
COX6C	A0A024R9B7	-0.6918987315415127	-1.0133321136161335	0.46575722246840023
COX6C	P09669	-0.6918987315415127	-1.0133321136161335	0.46575722246840023
COX7A1	H6SG12	-0.7687493237635974	-0.5192463417335426	0.18285324641358697
COX7A1	P24310	-0.7687493237635974	-0.5192463417335426	0.18285324641358697
COX7A1	Q6FGI7	-0.7687493237635974	-0.5192463417335426	0.18285324641358697
COX7A2	H0UI06	-0.14056475241924485	-0.09043663807445301	-0.017469651142891743
COX7A2	P14406	-0.14056475241924485	-0.09043663807445301	-0.017469651142891743
COX7A2	Q496I0	-0.14056475241924485	-0.09043663807445301	-0.017469651142891743
COX7A2L	E5RJZ1	-0.30175442703645533	-0.081532921575232	0.5816424756595533
COX7A2L	O14548	-0.30175442703645533	-0.081532921575232	0.5816424756595533
COX7A2L	Q6FGA0	-0.30175442703645533	-0.081532921575232	0.5816424756595533
COX7B	P24311	0.2876747052547924	-0.3995326672965598	0.2088020117201
COX7B2	A0A0C4DGG2	0.7775629480597541	0.02124568505539685	0.5893094818485106
COX7B2	Q8TF08	0.7775629480597541	0.02124568505539685	0.5893094818485106
COX7C	D6R9Z7	-0.7704430736280075	-1.5318639442995365	-0.576307351965159
COX7C	P15954	-0.7704430736280075	-1.5318639442995365	-0.576307351965159
COX8A	P10176	-0.2577009053541663	-0.2661075664165232	0.9982058917416421
COX8A	Q53XN1	-0.2577009053541663	-0.2661075664165232	0.9982058917416421
COX8C	Q7Z4L0	0.5142388586220815	-0.3901165227601316	0.5511712809180401
COXFA4	O00483	0.781552337987309	-0.596584197413603	0.38603026696577597
COXFA4L2	Q9NRX3	-0.20567427356069726	-0.20568084591115876	-0.0786676924968201
COXFA4L3	Q9C002	-0.5603905154594296	-0.3964937964220948	0.7357426674686585
CP	A5PL27	0.0857172898458574	-0.42984522260169944	-0.11780732755627898
CP	P00450	0.0857172898458574	-0.42984522260169944	-0.11780732755627898
CP	Q1L857	0.0857172898458574	-0.42984522260169944	-0.11780732755627898
CPA1	P15085	0.2749201755193548	-0.4780913424689205	0.42697062910160666
CPA2	A0A0S2Z3K5	-0.13933776004277984	-0.22172321615193424	0.20813144793987465
CPA2	P48052	-0.13933776004277984	-0.22172321615193424	0.20813144793987465
CPA3	B2R941	0.655599042921898	-0.049146733958580345	0.4420051175131052
CPA3	P15088	0.655599042921898	-0.049146733958580345	0.4420051175131052
CPA4	A4D1M3	-0.3586580761516519	-0.9596102865978611	0.5259610680178148
CPA4	B7Z5J4	-0.3586580761516519	-0.9596102865978611	0.5259610680178148
CPA4	Q9UI42	-0.3586580761516519	-0.9596102865978611	0.5259610680178148
CPA5	A4D1M2	-0.3612683894179929	-0.38207511030789504	1.0643447671729869
CPA5	B2RCS8	-0.3612683894179929	-0.38207511030789504	1.0643447671729869
CPA5	Q8WXQ8	-0.3612683894179929	-0.38207511030789504	1.0643447671729869
CPA6	Q8N4T0	-0.3018711770941477	-0.7852413158181157	0.3212275610993939
CPAMD8	A0A494C0S9	-0.3460529875790565	-0.12166784993754536	0.0713529789902213
CPAMD8	Q8IZJ3	-0.3460529875790565	-0.12166784993754536	0.0713529789902213
CPAP	A8K8P1	0.5694587299571698	-0.28200123620908757	-0.1423484893201331
CPAP	F6VUX8	0.5694587299571698	-0.28200123620908757	-0.1423484893201331
CPAP	Q2KHM5	0.5694587299571698	-0.28200123620908757	-0.1423484893201331
