Category,Term,Count,List Total,Pop Hits,Pop Total,P-Value,Benjamini,Fold Enrichment,Bonferroni,FDR,Fisher Exact,Full Term,User Ids,Theme,minus_log10_Benjamini
REACTOME_PATHWAY,Cell Cycle,86,213,652,10908,2.62e-49,2.4699999999999998e-46,6.75,2.4599999999999997e-46,1.67e-46,3.44e-50,R-HSA-1640170~Cell Cycle,"TOP2A,FEN1,DSCC1,UBE2D1,CHTF18,CKS1B,PSMD8,PPP1CC,PSMD6,PSMD7,PPP2R1B,KAT5,EXO1,MYC,CDC26,RUVBL1,PSMD3,NUF2,PSMD1,RFC5,RMI2,RFC3,RFC2,HAUS4,PPP2R5B,TEX12,HUS1,ESCO2,DYNLL1,CKAP5,RBX1,PSMA6,MZT2A,PSMA3,DYNC1LI2,PSMA4,PSMA1,PSMA2,NME7,DMC1,POT1,MCM4,MCM6,UBA52,MCM2,RTEL1,PSMD12,SEH1L,SET,PSMD11,PCNA,PSMD14,PSMD13,PRIM1,LIN9,CENPA,ANAPC10,AURKA,PSMB6,PSMB7,PSMB4,WRN,PSMB5,PSMB3,ORC2,POLD2,PSMB1,NUP43,BUB3,RPS27A,STN1,RPA2,CDC6,PSMC5,POLA2,TEN1,POLE2,PSMC1,PSMC2,RPA4,RAD17,NCAPD3,CENPQ,RAN,TUBA8,MAD2L1",Cell cycle & mitosis,45.607303046740334
REACTOME_PATHWAY,Synthesis of DNA,44,213,106,10908,1.02e-46,4.8e-44,21.26,9.6e-44,3.25e-44,2.9099999999999996e-48,R-HSA-69239~Synthesis of DNA,"PSMD12,FEN1,PSMD11,PCNA,PSMD14,PSMD13,PRIM1,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,ORC2,PSMD3,POLD2,PSMB1,PSMD1,RPS27A,RFC5,RFC3,RFC2,RPA2,CDC6,RBX1,PSMA6,PSMC5,POLA2,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,POLE2,PSMC2,MCM4,MCM6,UBA52,MCM2",DNA replication & repair,43.31875876262441
REACTOME_PATHWAY,S Phase,48,213,148,10908,3.6e-45,1.13e-42,16.61,3.38e-42,7.64e-43,1.51e-46,R-HSA-69242~S Phase,"PSMD12,FEN1,PSMD11,PCNA,PSMD14,PSMD13,PRIM1,UBE2D1,LIN9,ANAPC10,CKS1B,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,MYC,CDC26,ORC2,PSMD3,POLD2,PSMB1,PSMD1,RPS27A,RFC5,RFC3,RFC2,RPA2,ESCO2,CDC6,RBX1,PSMA6,PSMC5,POLA2,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,POLE2,PSMC2,MCM4,MCM6,UBA52,MCM2",Cell cycle & mitosis,41.94692155651658
REACTOME_PATHWAY,Cell Cycle Checkpoints,57,213,274,10908,2.5199999999999998e-42,5.94e-40,10.65,2.37e-39,4.0199999999999995e-40,1.92e-43,R-HSA-69620~Cell Cycle Checkpoints,"UBE2D1,PSMD8,PPP1CC,PSMD6,PSMD7,PPP2R1B,KAT5,EXO1,CDC26,PSMD3,NUF2,PSMD1,RFC5,RMI2,RFC3,RFC2,PPP2R5B,HUS1,DYNLL1,CKAP5,RBX1,PSMA6,PSMA3,DYNC1LI2,PSMA4,PSMA1,PSMA2,MCM4,MCM6,UBA52,MCM2,PSMD12,SEH1L,PSMD11,PSMD14,PSMD13,CENPA,ANAPC10,PSMB6,PSMB7,PSMB4,WRN,PSMB5,PSMB3,ORC2,PSMB1,NUP43,BUB3,RPS27A,RPA2,CDC6,PSMC5,PSMC1,PSMC2,RAD17,CENPQ,MAD2L1",Cell cycle & mitosis,39.22621355501881
REACTOME_PATHWAY,"Cell Cycle, Mitotic",71,213,519,10908,8.66e-41,1.63e-38,7.01,8.15e-38,1.0999999999999999e-38,1.0899999999999999e-41,"R-HSA-69278~Cell Cycle, Mitotic","TOP2A,FEN1,UBE2D1,CKS1B,PSMD8,PPP1CC,PSMD6,PSMD7,PPP2R1B,MYC,CDC26,PSMD3,NUF2,PSMD1,RFC5,RFC3,RFC2,HAUS4,PPP2R5B,ESCO2,DYNLL1,CKAP5,RBX1,PSMA6,MZT2A,PSMA3,DYNC1LI2,PSMA4,PSMA1,PSMA2,NME7,MCM4,MCM6,UBA52,MCM2,PSMD12,SEH1L,SET,PSMD11,PCNA,PSMD14,PSMD13,PRIM1,LIN9,CENPA,ANAPC10,AURKA,PSMB6,PSMB7,PSMB4,PSMB5,PSMB3,ORC2,POLD2,PSMB1,NUP43,BUB3,RPS27A,RPA2,CDC6,PSMC5,POLA2,POLE2,PSMC1,PSMC2,RPA4,NCAPD3,CENPQ,RAN,TUBA8,MAD2L1",Cell cycle & mitosis,37.78781239559604
REACTOME_PATHWAY,DNA Replication,45,213,160,10908,3.79e-39,5.950000000000001e-37,14.4,3.57e-36,4.02e-37,1.95e-40,R-HSA-69306~DNA Replication,"PSMD12,FEN1,PSMD11,PCNA,PSMD14,PSMD13,PRIM1,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,ORC2,PSMD3,POLD2,PSMB1,PSMD1,RPS27A,RFC5,RFC3,RFC2,RPA2,CDC6,RBX1,PSMA6,PSMC5,POLA2,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,POLE2,PSMC2,RPA4,MCM4,MCM6,UBA52,MCM2",DNA replication & repair,36.22548303427145
REACTOME_PATHWAY,G1/S Transition,40,213,120,10908,7.1e-38,9.56e-36,17.07,6.68e-35,6.46e-36,2.86e-39,R-HSA-69206~G1/S Transition,"PSMD12,PSMD11,PCNA,PSMD14,PSMD13,PRIM1,LIN9,CKS1B,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PPP2R1B,PSMB3,MYC,ORC2,PSMD3,PSMB1,PSMD1,RPS27A,RPA2,CDC6,PSMA6,PSMC5,POLA2,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,POLE2,PSMC2,RPA4,MCM4,MCM6,UBA52,MCM2",Cell cycle & mitosis,35.0195421077239
REACTOME_PATHWAY,Proteasome assembly,30,213,50,10908,1.5400000000000002e-37,1.81e-35,30.73,1.4499999999999999e-34,1.22e-35,2.14e-39,R-HSA-9907900~Proteasome assembly,"PSMD12,PSMD11,PSMD14,PSMD13,PSMB10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMD4,PSMD5,PSMB3,PSMD3,PSMB1,PSMD1,PSMB9,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSME3,PSMC2,PSME1,PSMG2",Ubiquitin-mediated protein degradation,34.74232142513082
REACTOME_PATHWAY,Vif-mediated degradation of APOBEC3G,28,213,41,10908,3.1400000000000003e-37,3.2900000000000003e-35,34.97,2.96e-34,2.23e-35,3.13e-39,R-HSA-180585~Vif-mediated degradation of APOBEC3G,"PSMD12,PSMD11,CUL5,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,ELOC,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Immune response & host–pathogen interactions,34.482804102050025
REACTOME_PATHWAY,Orc1 removal from chromatin,31,213,58,10908,9.94e-37,9.36e-35,27.37,9.35e-34,6.33e-35,1.7899999999999998e-38,R-HSA-68949~Orc1 removal from chromatin,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,ORC2,PSMD3,PSMB1,PSMD1,RPS27A,CDC6,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,MCM4,MCM6,UBA52,MCM2",DNA replication & repair,34.0287241512619
REACTOME_PATHWAY,Switching of origins to a post-replicative state,34,213,78,10908,1.3e-36,1.08e-34,22.32,1.2300000000000001e-33,7.310000000000001e-35,3.44e-38,R-HSA-69052~Switching of origins to a post-replicative state,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,ORC2,PSMD3,PSMB1,PSMD1,RPS27A,CDC6,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,MCM4,MCM6,UBA52,MCM2",DNA replication & repair,33.96657624451305
REACTOME_PATHWAY,Mitotic G1 phase and G1/S transition,41,213,138,10908,1.38e-36,1.08e-34,15.21,1.3e-33,7.310000000000001e-35,6.56e-38,R-HSA-453279~Mitotic G1 phase and G1/S transition,"TOP2A,PSMD12,PSMD11,PCNA,PSMD14,PSMD13,PRIM1,LIN9,CKS1B,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PPP2R1B,PSMB3,MYC,ORC2,PSMD3,PSMB1,PSMD1,RPS27A,RPA2,CDC6,PSMA6,PSMC5,POLA2,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,POLE2,PSMC2,RPA4,MCM4,MCM6,UBA52,MCM2",Cell cycle & mitosis,33.96657624451305
GOTERM_BP_DIRECT,cellular response to type I interferon,25,245,36,16251,5.78e-36,7.180000000000001e-33,46.06,7.19e-33,6.86e-33,4.2499999999999997e-38,GO:0071357~cellular response to type I interferon,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMD4,PSMB3,PSMD3,PSMB1,PSMD1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,PSME1",,32.1438755557577
REACTOME_PATHWAY,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,27,213,42,10908,8.390000000000001e-35,6.08e-33,32.92,7.89e-32,4.11e-33,9.9e-37,R-HSA-8854050~FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,"PSMD12,PSMD11,PSMD14,PSMD13,AURKA,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell cycle & mitosis,32.21609642072727
REACTOME_PATHWAY,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,29,213,53,10908,1.14e-34,6.91e-33,28.02,1.07e-31,4.67e-33,1.95e-36,R-HSA-1234176~Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D3,UBE2D1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,ELOC,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell signaling,32.1605219526258
REACTOME_PATHWAY,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,30,213,59,10908,1.1599999999999999e-34,6.91e-33,26.04,1.09e-31,4.67e-33,2.31e-36,R-HSA-174184~Cdc20:Phospho-APC/C mediated degradation of Cyclin A,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,BUB3,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,MAD2L1",Cell cycle & mitosis,32.1605219526258
REACTOME_PATHWAY,G2/M Checkpoints,40,213,142,10908,1.1699999999999999e-34,6.91e-33,14.43,1.1e-31,4.67e-33,6.02e-36,R-HSA-69481~G2/M Checkpoints,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,WRN,PSMD7,PSMB5,KAT5,EXO1,PSMB3,ORC2,PSMD3,PSMB1,PSMD1,RPS27A,RFC5,RFC3,RMI2,RFC2,HUS1,RPA2,CDC6,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,MCM4,RAD17,MCM6,UBA52,MCM2",Cell cycle & mitosis,32.1605219526258
REACTOME_PATHWAY,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,30,213,60,10908,2.2099999999999997e-34,1.22e-32,25.61,2.0800000000000002e-31,8.26e-33,4.5400000000000004e-36,R-HSA-179419~APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,BUB3,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,MAD2L1",Cell cycle & mitosis,31.91364016932525
REACTOME_PATHWAY,DNA Replication Pre-Initiation,38,213,126,10908,4.4e-34,2.3e-32,15.44,4.14e-31,1.5600000000000002e-32,2.05e-35,R-HSA-69002~DNA Replication Pre-Initiation,"PSMD12,PSMD11,PSMD14,PSMD13,PRIM1,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,ORC2,PSMD3,PSMB1,PSMD1,RPS27A,RPA2,CDC6,PSMA6,PSMC5,POLA2,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,POLE2,PSMC2,RPA4,MCM4,MCM6,UBA52,MCM2",DNA replication & repair,31.638272163982407
REACTOME_PATHWAY,APC/C:Cdc20 mediated degradation of mitotic proteins,30,213,62,10908,7.63e-34,3.79e-32,24.78,7.18e-31,2.5600000000000004e-32,1.67e-35,R-HSA-176409~APC/C:Cdc20 mediated degradation of mitotic proteins,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,BUB3,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,MAD2L1",Cell cycle & mitosis,31.421360790031926
REACTOME_PATHWAY,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,30,213,63,10908,1.39e-33,6.28e-32,24.39,1.3099999999999999e-30,4.25e-32,3.14e-35,R-HSA-176814~Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,BUB3,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,MAD2L1",Cell cycle & mitosis,31.202040356262803
REACTOME_PATHWAY,Separation of Sister Chromatids,42,213,173,10908,1.4000000000000001e-33,6.28e-32,12.43,1.32e-30,4.25e-32,8.76e-35,R-HSA-2467813~Separation of Sister Chromatids,"PSMD12,SEH1L,PSMD11,PSMD14,PSMD13,UBE2D1,CENPA,ANAPC10,PSMD8,PSMB6,PPP1CC,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PPP2R1B,PSMB3,CDC26,PSMD3,NUF2,PSMB1,PSMD1,NUP43,BUB3,RPS27A,PPP2R5B,DYNLL1,CKAP5,PSMA6,PSMC5,PSMA3,DYNC1LI2,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,CENPQ,TUBA8,MAD2L1",Cell cycle & mitosis,31.202040356262803
REACTOME_PATHWAY,Cross-presentation of soluble exogenous antigens (endosomes),26,213,41,10908,3.02e-33,1.2900000000000001e-31,32.48,2.84e-30,8.740000000000001e-32,3.7000000000000004e-35,R-HSA-1236978~Cross-presentation of soluble exogenous antigens (endosomes),"PSMD12,PSMD11,PSMD14,PSMD13,PSMB10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,PSMB9,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,PSME1",Immune response & host–pathogen interactions,30.889410289700752
GOTERM_BP_DIRECT,regulation of proteasomal protein catabolic process,27,245,56,16251,4.41e-33,2.74e-30,31.98,5.48e-30,2.6199999999999997e-30,7.5e-35,GO:0061136~regulation of proteasomal protein catabolic process,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMD4,PSMB3,PSMD3,PSMB1,PSMD1,RAD23A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSME3,PSMC2,PSME1",,29.562249437179613
REACTOME_PATHWAY,CDK-mediated phosphorylation and removal of Cdc6,29,213,59,10908,6.29e-33,2.49e-31,25.17,5.9099999999999994e-30,1.69e-31,1.3399999999999998e-34,R-HSA-69017~CDK-mediated phosphorylation and removal of Cdc6,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,RPS27A,CDC6,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell cycle & mitosis,30.603800652904265
REACTOME_PATHWAY,Regulation of activated PAK-2p34 by proteasome mediated degradation,25,213,37,10908,6.35e-33,2.49e-31,34.6,5.98e-30,1.69e-31,6.580000000000001e-35,R-HSA-211733~Regulation of activated PAK-2p34 by proteasome mediated degradation,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Ubiquitin-mediated protein degradation,30.603800652904265
REACTOME_PATHWAY,Autodegradation of Cdh1 by Cdh1:APC/C,28,213,53,10908,7.07e-33,2.56e-31,27.06,6.649999999999999e-30,1.73e-31,1.31e-34,R-HSA-174084~Autodegradation of Cdh1 by Cdh1:APC/C,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell cycle & mitosis,30.59176003468815
REACTOME_PATHWAY,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,26,213,42,10908,7.33e-33,2.56e-31,31.7,6.89e-30,1.73e-31,9.54e-35,R-HSA-9762114~GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell signaling,30.59176003468815
REACTOME_PATHWAY,AUF1 (hnRNP D0) binds and destabilizes mRNA,26,213,42,10908,7.33e-33,2.56e-31,31.7,6.89e-30,1.73e-31,9.54e-35,R-HSA-450408~AUF1 (hnRNP D0) binds and destabilizes mRNA,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,EIF4G1",Protein & RNA homeostasis,30.59176003468815
REACTOME_PATHWAY,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,29,213,60,10908,1.16e-32,3.7800000000000003e-31,24.75,1.0900000000000001e-29,2.56e-31,2.55e-34,R-HSA-174178~APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,AURKA,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell cycle & mitosis,30.422508200162774
REACTOME_PATHWAY,APC/C-mediated degradation of cell cycle proteins,31,213,74,10908,1.22e-32,3.7800000000000003e-31,21.45,1.1500000000000001e-29,2.56e-31,3.4599999999999998e-34,R-HSA-174143~APC/C-mediated degradation of cell cycle proteins,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,AURKA,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,BUB3,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,MAD2L1",Cell cycle & mitosis,30.422508200162774
REACTOME_PATHWAY,Regulation of mitotic cell cycle,31,213,74,10908,1.22e-32,3.7800000000000003e-31,21.45,1.1500000000000001e-29,2.56e-31,3.4599999999999998e-34,R-HSA-453276~Regulation of mitotic cell cycle,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,AURKA,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,BUB3,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,MAD2L1",Cell cycle & mitosis,30.422508200162774
REACTOME_PATHWAY,Degradation of CRY and PER proteins,27,213,48,10908,1.24e-32,3.7800000000000003e-31,28.81,1.1700000000000001e-29,2.56e-31,2.02e-34,R-HSA-9932298~Degradation of CRY and PER proteins,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Ubiquitin-mediated protein degradation,30.422508200162774
REACTOME_PATHWAY,Regulation of APC/C activators between G1/S and early anaphase,30,213,67,10908,1.3500000000000002e-32,3.97e-31,22.93,1.27e-29,2.68e-31,3.4e-34,R-HSA-176408~Regulation of APC/C activators between G1/S and early anaphase,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,BUB3,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52,MAD2L1",Cell cycle & mitosis,30.401209493236884
REACTOME_PATHWAY,APC/C:Cdc20 mediated degradation of Securin,28,213,54,10908,1.39e-32,3.97e-31,26.55,1.31e-29,2.68e-31,2.67e-34,R-HSA-174154~APC/C:Cdc20 mediated degradation of Securin,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D1,ANAPC10,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,CDC26,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell cycle & mitosis,30.401209493236884
REACTOME_PATHWAY,Cellular response to hypoxia,29,213,62,10908,3.77e-32,9.97e-31,23.95,3.55e-29,6.74e-31,8.81e-34,R-HSA-1234174~Cellular response to hypoxia,"PSMD12,PSMD11,PSMD14,PSMD13,UBE2D3,UBE2D1,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,ELOC,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell signaling,30.001304841688345
REACTOME_PATHWAY,Negative regulation of NOTCH4 signaling,26,213,44,10908,3.91e-32,9.97e-31,30.26,3.6800000000000003e-29,6.74e-31,5.7e-34,R-HSA-9604323~Negative regulation of NOTCH4 signaling,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell signaling,30.001304841688345
REACTOME_PATHWAY,Degradation of DVL,26,213,44,10908,3.91e-32,9.97e-31,30.26,3.6800000000000003e-29,6.74e-31,5.7e-34,R-HSA-4641258~Degradation of DVL,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell signaling,30.001304841688345
REACTOME_PATHWAY,GSK3B-mediated proteasomal degradation of PD-L1(CD274),26,213,44,10908,3.91e-32,9.97e-31,30.26,3.6800000000000003e-29,6.74e-31,5.7e-34,R-HSA-9929356~GSK3B-mediated proteasomal degradation of PD-L1(CD274),"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,RBX1,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Immune response & host–pathogen interactions,30.001304841688345
REACTOME_PATHWAY,Vpu mediated degradation of CD4,25,213,39,10908,4.33e-32,1.02e-30,32.83,4.07e-29,6.89e-31,5.17e-34,R-HSA-180534~Vpu mediated degradation of CD4,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Immune response & host–pathogen interactions,29.991399828238084
REACTOME_PATHWAY,Ubiquitin-dependent degradation of Cyclin D,25,213,39,10908,4.33e-32,1.02e-30,32.83,4.07e-29,6.89e-31,5.17e-34,R-HSA-75815~Ubiquitin-dependent degradation of Cyclin D,"PSMD12,PSMD11,PSMD14,PSMD13,PSMD8,PSMB6,PSMB7,PSMD6,PSMB4,PSMD7,PSMB5,PSMB3,PSMD3,PSMB1,PSMD1,RPS27A,PSMA6,PSMC5,PSMA3,PSMA4,PSMA1,PSMA2,PSMC1,PSMC2,UBA52",Cell cycle & mitosis,29.991399828238084
