"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","Cell Cycle","60","209","652","10908","5.04e-25","4.83e-22","4.80","4.83e-22","4.13e-22","9.74e-26","R-HSA-1640170~Cell Cycle","ERCC6L,FEN1,MRE11,MCM7,RSF1,CHTF18,TUBA1C,BABAM2,PPP1CC,TUBA1B,PPP2R1A,AKT1,RMI2,RFC1,RFC2,CSNK1D,ESCO2,DYNLL2,TUBA4A,HAUS1,RBX1,MZT2A,TFDP1,ESPL1,CCNE1,DMC1,POT1,MCM4,PCNA,PSMD13,CUL1,LIN9,PMF1,SKA1,SKA2,ORC5,ORC4,PPP2CB,BRIP1,ORC6,POLR2F,CENPT,DYNC1H1,ACD,RRM2,RPA1,RPA2,MND1,MZT1,NEDD1,POLA2,POLE2,PSMC2,RPA4,UBE2N,RAD1,CENPO,RAD9B,SPC25,RAD9A"
"REACTOME_PATHWAY","Cell Cycle, Mitotic","45","209","519","10908","1.83e-17","8.75e-15","4.53","1.75e-14","7.48e-15","3.76e-18","R-HSA-69278~Cell Cycle, Mitotic","ERCC6L,FEN1,PCNA,MCM7,PSMD13,CUL1,LIN9,PMF1,SKA1,SKA2,ORC5,ORC4,PPP2CB,TUBA1C,PPP1CC,TUBA1B,ORC6,PPP2R1A,AKT1,CENPT,DYNC1H1,RRM2,RFC1,RFC2,RPA1,RPA2,CSNK1D,ESCO2,DYNLL2,MZT1,TUBA4A,HAUS1,RBX1,MZT2A,NEDD1,POLA2,TFDP1,ESPL1,CCNE1,POLE2,PSMC2,RPA4,MCM4,CENPO,SPC25"
"REACTOME_PATHWAY","Cell Cycle Checkpoints","33","209","274","10908","8.58e-17","2.74e-14","6.29","1.06e-13","2.34e-14","1.23e-17","R-HSA-69620~Cell Cycle Checkpoints","ERCC6L,MRE11,MCM7,PSMD13,CUL1,PMF1,SKA1,SKA2,ORC5,ORC4,PPP2CB,BABAM2,PPP1CC,BRIP1,ORC6,PPP2R1A,CENPT,DYNC1H1,RMI2,RFC2,RPA1,RPA2,DYNLL2,RBX1,CCNE1,PSMC2,UBE2N,MCM4,RAD1,CENPO,RAD9B,RAD9A,SPC25"
"REACTOME_PATHWAY","G1/S Transition","21","209","120","10908","8.95e-14","2.14e-11","9.13","8.56e-11","1.83e-11","8.29e-15","R-HSA-69206~G1/S Transition","RRM2,PCNA,MCM7,PSMD13,RPA1,CUL1,RPA2,LIN9,ORC5,ORC4,PPP2CB,POLA2,ORC6,TFDP1,CCNE1,PPP2R1A,POLE2,PSMC2,RPA4,MCM4,AKT1"
"REACTOME_PATHWAY","S Phase","22","209","148","10908","5.58e-13","1.07e-10","7.76","5.34e-10","9.15e-11","6.26e-14","R-HSA-69242~S Phase","FEN1,PCNA,MCM7,RFC1,PSMD13,RFC2,RPA1,CUL1,RPA2,ESCO2,LIN9,RBX1,ORC5,ORC4,POLA2,ORC6,TFDP1,CCNE1,POLE2,PSMC2,MCM4,AKT1"
"REACTOME_PATHWAY","DNA Repair","30","209","312","10908","1.17e-12","1.86e-10","5.02","1.12e-9","1.59e-10","2.13e-13","R-HSA-73894~DNA Repair","FEN1,MRE11,PCNA,PRKDC,UBE2L6,ACTB,BABAM2,BRIP1,PPP4R2,SUMO2,POLR2F,ASCC2,ACD,RMI2,RFC1,RFC2,XRCC5,XRCC3,RPA1,RPA2,RBX1,MAD2L2,MSH3,POLE2,UBE2N,ERCC8,POT1,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Mitotic G1 phase and G1/S transition","21","209","138","10908","1.37e-12","1.87e-10","7.94","1.31e-9","1.60e-10","1.49e-13","R-HSA-453279~Mitotic G1 phase and G1/S transition","RRM2,PCNA,MCM7,PSMD13,RPA1,CUL1,RPA2,LIN9,ORC5,ORC4,PPP2CB,POLA2,ORC6,TFDP1,CCNE1,PPP2R1A,POLE2,PSMC2,RPA4,MCM4,AKT1"
"GOTERM_BP_DIRECT","DNA replication","18","248","125","16251","6.59e-12","9.91e-9","9.44","9.92e-9","9.77e-9","6.10e-13","GO:0006260~DNA replication","FEN1,RMI2,PCNA,MCM7,RFC1,RFC2,RPA1,RPA2,CHTF18,ORC5,ORC4,POLA2,ORC6,POLE2,GRWD1,RPA4,MCM4,ASCC2"
"REACTOME_PATHWAY","Synthesis of DNA","18","209","106","10908","1.33e-11","1.59e-9","8.86","1.27e-8","1.36e-9","1.27e-12","R-HSA-69239~Synthesis of DNA","FEN1,PCNA,MCM7,RFC1,PSMD13,RFC2,RPA1,CUL1,RPA2,RBX1,ORC5,ORC4,POLA2,ORC6,CCNE1,POLE2,PSMC2,MCM4"
"REACTOME_PATHWAY","DNA Double-Strand Break Repair","20","209","157","10908","1.29e-10","1.37e-8","6.65","1.23e-7","1.17e-8","1.72e-11","R-HSA-5693532~DNA Double-Strand Break Repair","FEN1,RMI2,MRE11,PCNA,RFC1,XRCC5,PRKDC,RFC2,XRCC3,RPA1,RPA2,BABAM2,BRIP1,PPP4R2,POLE2,SUMO2,UBE2N,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Homology Directed Repair","18","209","127","10908","2.55e-10","2.44e-8","7.40","2.44e-7","2.09e-8","3.02e-11","R-HSA-5693538~Homology Directed Repair","FEN1,RMI2,MRE11,PCNA,RFC1,RFC2,XRCC3,RPA1,RPA2,BABAM2,BRIP1,PPP4R2,POLE2,SUMO2,UBE2N,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Activation of ATR in response to replication stress","11","209","35","10908","6.20e-10","5.40e-8","16.40","5.94e-7","4.62e-8","2.74e-11","R-HSA-176187~Activation of ATR in response to replication stress","ORC5,ORC4,ORC6,MCM7,RFC2,RPA1,RPA2,MCM4,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","17","209","121","10908","1.05e-9","8.41e-8","7.33","1.01e-6","7.19e-8","1.26e-10","R-HSA-5693567~HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","RMI2,MRE11,PCNA,RFC1,RFC2,XRCC3,RPA1,RPA2,BABAM2,BRIP1,PPP4R2,POLE2,SUMO2,UBE2N,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","DNA Replication","19","209","160","10908","1.35e-9","9.92e-8","6.20","1.29e-6","8.48e-8","1.95e-10","R-HSA-69306~DNA Replication","FEN1,PCNA,MCM7,RFC1,PSMD13,RFC2,RPA1,CUL1,RPA2,RBX1,ORC5,ORC4,POLA2,ORC6,CCNE1,POLE2,PSMC2,RPA4,MCM4"
"REACTOME_PATHWAY","G2/M Checkpoints","18","209","142","10908","1.50e-9","1.02e-7","6.62","1.43e-6","8.76e-8","2.01e-10","R-HSA-69481~G2/M Checkpoints","RMI2,MRE11,MCM7,PSMD13,RFC2,RPA1,RPA2,ORC5,ORC4,BABAM2,BRIP1,ORC6,PSMC2,UBE2N,MCM4,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","10","209","31","10908","3.93e-9","2.51e-7","16.84","3.76e-6","2.15e-7","1.68e-10","R-HSA-389958~Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","CCT3,TUBA1C,TUBA1B,PFDN2,CCT7,PFDN5,PFDN6,ACTB,TUBA4A,CCT6B"
"REACTOME_PATHWAY","HDR through Homologous Recombination (HRR)","13","209","68","10908","4.80e-9","2.87e-7","9.98","4.59e-6","2.46e-7","4.01e-10","R-HSA-5685942~HDR through Homologous Recombination (HRR)","RMI2,MRE11,PCNA,RFC1,RFC2,XRCC3,RPA1,RPA2,BRIP1,POLE2,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Activation of the pre-replicative complex","10","209","32","10908","5.38e-9","3.03e-7","16.31","5.15e-6","2.59e-7","2.40e-10","R-HSA-68962~Activation of the pre-replicative complex","ORC5,ORC4,POLA2,ORC6,MCM7,POLE2,RPA4,RPA1,RPA2,MCM4"
"REACTOME_PATHWAY","Mitotic Prometaphase","20","209","196","10908","5.73e-9","3.05e-7","5.33","5.49e-6","2.61e-7","9.83e-10","R-HSA-68877~Mitotic Prometaphase","CENPT,DYNC1H1,ERCC6L,CSNK1D,PMF1,DYNLL2,SKA1,TUBA4A,MZT1,HAUS1,SKA2,NEDD1,PPP2CB,MZT2A,TUBA1C,PPP1CC,TUBA1B,PPP2R1A,CENPO,SPC25"
"REACTOME_PATHWAY","Telomere C-strand (Lagging Strand) Synthesis","10","209","33","10908","7.27e-9","3.67e-7","15.82","6.96e-6","3.14e-7","3.39e-10","R-HSA-174417~Telomere C-strand (Lagging Strand) Synthesis","ACD,POLA2,FEN1,PCNA,RFC1,RFC2,RPA1,RPA2,POT1,CHTF18"
"GOTERM_BP_DIRECT","DNA repair","23","248","346","16251","1.63e-8","1.23e-5","4.36","2.46e-5","1.21e-5","3.54e-9","GO:0006281~DNA repair","ERCC6L,FEN1,RMI2,RRM2,MRE11,PCNA,RFC1,PRKDC,RFC2,XRCC3,RPA1,RPA2,PAGR1,MAD2L2,BRIP1,MSH3,MORF4L2,POLE2,DMC1,RPA4,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Prefoldin mediated transfer of substrate  to CCT/TriC","9","209","27","10908","2.48e-8","1.19e-6","17.40","2.38e-5","1.02e-6","1.02e-9","R-HSA-389957~Prefoldin mediated transfer of substrate  to CCT/TriC","CCT3,TUBA1C,PFDN2,CCT7,PFDN5,PFDN6,ACTB,TUBA4A,CCT6B"
"REACTOME_PATHWAY","EML4 and NUDC in mitotic spindle formation","15","209","113","10908","2.83e-8","1.29e-6","6.93","2.70e-5","1.10e-6","3.61e-9","R-HSA-9648025~EML4 and NUDC in mitotic spindle formation","CENPT,DYNC1H1,ERCC6L,PMF1,DYNLL2,SKA1,TUBA4A,SKA2,PPP2CB,TUBA1C,PPP1CC,TUBA1B,PPP2R1A,CENPO,SPC25"
"REACTOME_PATHWAY","Separation of Sister Chromatids","18","209","173","10908","3.07e-8","1.34e-6","5.43","2.94e-5","1.14e-6","5.16e-9","R-HSA-2467813~Separation of Sister Chromatids","CENPT,DYNC1H1,ERCC6L,PSMD13,PMF1,DYNLL2,SKA1,TUBA4A,SKA2,PPP2CB,TUBA1C,PPP1CC,TUBA1B,ESPL1,PPP2R1A,PSMC2,CENPO,SPC25"
"REACTOME_PATHWAY","RHO GTPases Activate Formins","16","209","136","10908","4.39e-8","1.83e-6","6.14","4.20e-5","1.56e-6","6.41e-9","R-HSA-5663220~RHO GTPases Activate Formins","CENPT,DYNC1H1,ERCC6L,PMF1,DYNLL2,SKA1,TUBA4A,ACTB,SKA2,PPP2CB,TUBA1C,PPP1CC,TUBA1B,PPP2R1A,CENPO,SPC25"
"REACTOME_PATHWAY","Processing of DNA double-strand break ends","13","209","83","10908","4.97e-8","1.98e-6","8.17","4.75e-5","1.70e-6","5.25e-9","R-HSA-5693607~Processing of DNA double-strand break ends","RMI2,MRE11,RFC2,RPA1,RPA2,BABAM2,BRIP1,PPP4R2,SUMO2,UBE2N,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Homologous DNA Pairing and Strand Exchange","10","209","41","10908","5.79e-8","2.22e-6","12.73","5.54e-5","1.90e-6","3.59e-9","R-HSA-5693579~Homologous DNA Pairing and Strand Exchange","BRIP1,RMI2,MRE11,RFC2,XRCC3,RPA1,RPA2,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","DNA strand elongation","9","209","31","10908","8.27e-8","2.98e-6","15.15","7.91e-5","2.55e-6","4.10e-9","R-HSA-69190~DNA strand elongation","POLA2,FEN1,PCNA,MCM7,RFC1,RFC2,RPA1,RPA2,MCM4"
"REACTOME_PATHWAY","Resolution of Sister Chromatid Cohesion","15","209","123","10908","8.41e-8","2.98e-6","6.36","8.05e-5","2.55e-6","1.18e-8","R-HSA-2500257~Resolution of Sister Chromatid Cohesion","CENPT,DYNC1H1,ERCC6L,PMF1,DYNLL2,SKA1,TUBA4A,SKA2,PPP2CB,TUBA1C,PPP1CC,TUBA1B,PPP2R1A,CENPO,SPC25"
"REACTOME_PATHWAY","Impaired BRCA2 binding to RAD51","9","209","33","10908","1.41e-7","4.82e-6","14.23","1.35e-4","4.12e-6","7.59e-9","R-HSA-9709570~Impaired BRCA2 binding to RAD51","BRIP1,RMI2,MRE11,RFC2,RPA1,RPA2,RAD1,RAD9B,RAD9A"
"GOTERM_BP_DIRECT","DNA replication initiation","8","248","28","16251","1.55e-7","7.78e-5","18.72","2.33e-4","7.66e-5","6.27e-9","GO:0006270~DNA replication initiation","ORC5,ORC4,POLA2,ORC6,MCM7,CCNE1,RPA4,MCM4"
"REACTOME_PATHWAY","Protein folding","13","209","96","10908","2.58e-7","8.52e-6","7.07","2.47e-4","7.28e-6","3.22e-8","R-HSA-391251~Protein folding","CCT3,TBCD,TUBA4A,ACTB,CCT6B,TUBA1C,TUBA1B,CCNE1,FBXL3,PFDN2,CCT7,PFDN5,PFDN6"
"REACTOME_PATHWAY","HDR through Single Strand Annealing (SSA)","9","209","36","10908","2.92e-7","8.91e-6","13.05","2.80e-4","7.61e-6","1.76e-8","R-HSA-5685938~HDR through Single Strand Annealing (SSA)","BRIP1,RMI2,MRE11,RFC2,RPA1,RPA2,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Diseases of DNA repair","10","209","49","10908","2.97e-7","8.91e-6","10.65","2.85e-4","7.61e-6","2.30e-8","R-HSA-9675135~Diseases of DNA repair","BRIP1,RMI2,MRE11,MSH3,RFC2,RPA1,RPA2,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","COPI-independent Golgi-to-ER retrograde traffic","10","209","49","10908","2.97e-7","8.91e-6","10.65","2.85e-4","7.61e-6","2.30e-8","R-HSA-6811436~COPI-independent Golgi-to-ER retrograde traffic","DCTN6,DYNC1H1,TUBA1C,TUBA1B,CAPZB,CAPZA3,ACTR10,BICD1,DYNLL2,TUBA4A"
"REACTOME_PATHWAY","Extension of Telomeres","10","209","50","10908","3.57e-7","1.04e-5","10.44","3.41e-4","8.86e-6","2.83e-8","R-HSA-180786~Extension of Telomeres","ACD,POLA2,FEN1,PCNA,RFC1,RFC2,RPA1,RPA2,POT1,CHTF18"
"REACTOME_PATHWAY","Presynaptic phase of homologous DNA pairing and strand exchange","9","209","38","10908","4.57e-7","1.29e-5","12.36","4.37e-4","1.10e-5","2.95e-8","R-HSA-5693616~Presynaptic phase of homologous DNA pairing and strand exchange","BRIP1,RMI2,MRE11,RFC2,RPA1,RPA2,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Chromosome Maintenance","14","209","122","10908","5.36e-7","1.46e-5","5.99","5.12e-4","1.25e-5","8.05e-8","R-HSA-73886~Chromosome Maintenance","CENPT,ACD,FEN1,PCNA,RFC1,RFC2,RPA1,RPA2,RSF1,CHTF18,POLA2,POT1,POLR2F,CENPO"
"REACTOME_PATHWAY","Defective homologous recombination repair (HRR) due to BRCA2 loss of function","9","209","39","10908","5.66e-7","1.46e-5","12.04","5.41e-4","1.25e-5","3.77e-8","R-HSA-9701190~Defective homologous recombination repair (HRR) due to BRCA2 loss of function","BRIP1,RMI2,MRE11,RFC2,RPA1,RPA2,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Diseases of DNA Double-Strand Break Repair","9","209","39","10908","5.66e-7","1.46e-5","12.04","5.41e-4","1.25e-5","3.77e-8","R-HSA-9675136~Diseases of DNA Double-Strand Break Repair","BRIP1,RMI2,MRE11,RFC2,RPA1,RPA2,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand","10","209","53","10908","6.01e-7","1.51e-5","9.85","5.75e-4","1.29e-5","5.11e-8","R-HSA-3371497~HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand","DCTN6,DYNC1H1,TUBA1C,TUBA1B,CAPZB,CAPZA3,ACTR10,DYNLL2,TUBA4A,HSPA1A"
"REACTOME_PATHWAY","Mitotic Anaphase","18","209","215","10908","7.19e-7","1.77e-5","4.37","6.88e-4","1.51e-5","1.53e-7","R-HSA-68882~Mitotic Anaphase","CENPT,DYNC1H1,ERCC6L,PSMD13,PMF1,DYNLL2,SKA1,TUBA4A,SKA2,PPP2CB,TUBA1C,PPP1CC,TUBA1B,ESPL1,PPP2R1A,PSMC2,CENPO,SPC25"
"REACTOME_PATHWAY","Mitotic Metaphase and Anaphase","18","209","216","10908","7.71e-7","1.85e-5","4.35","7.38e-4","1.58e-5","1.64e-7","R-HSA-2555396~Mitotic Metaphase and Anaphase","CENPT,DYNC1H1,ERCC6L,PSMD13,PMF1,DYNLL2,SKA1,TUBA4A,SKA2,PPP2CB,TUBA1C,PPP1CC,TUBA1B,ESPL1,PPP2R1A,PSMC2,CENPO,SPC25"
"REACTOME_PATHWAY","Lagging Strand Synthesis","7","209","19","10908","9.87e-7","2.31e-5","19.23","9.44e-4","1.97e-5","3.55e-8","R-HSA-69186~Lagging Strand Synthesis","POLA2,FEN1,PCNA,RFC1,RFC2,RPA1,RPA2"
"REACTOME_PATHWAY","Chaperonin-mediated protein folding","12","209","90","10908","1.04e-6","2.36e-5","6.96","9.92e-4","2.02e-5","1.32e-7","R-HSA-390466~Chaperonin-mediated protein folding","CCT3,TUBA1C,TUBA1B,CCNE1,FBXL3,PFDN2,CCT7,PFDN5,PFDN6,ACTB,TUBA4A,CCT6B"
"REACTOME_PATHWAY","RHO GTPase Effectors","21","209","299","10908","1.07e-6","2.38e-5","3.67","1.02e-3","2.03e-5","2.73e-7","R-HSA-195258~RHO GTPase Effectors","CENPT,DYNC1H1,ERCC6L,WIPF2,BAIAP2,PMF1,DYNLL2,SKA1,TUBA4A,ACTB,SKA2,KTN1,PPP2CB,TUBA1C,PPP1CC,TUBA1B,PPP2R1A,CFL1,CENPO,MYH10,SPC25"
"REACTOME_PATHWAY","PCNA-Dependent Long Patch Base Excision Repair","7","209","20","10908","1.39e-6","3.01e-5","18.27","1.33e-3","2.57e-5","5.38e-8","R-HSA-5651801~PCNA-Dependent Long Patch Base Excision Repair","FEN1,PCNA,RFC1,RFC2,POLE2,RPA1,RPA2"
"REACTOME_PATHWAY","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","12","209","93","10908","1.44e-6","3.01e-5","6.73","1.38e-3","2.57e-5","1.91e-7","R-HSA-141444~Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","CENPT,DYNC1H1,PPP2CB,PPP1CC,ERCC6L,PPP2R1A,CENPO,PMF1,DYNLL2,SKA1,SPC25,SKA2"
"REACTOME_PATHWAY","Amplification of signal from the kinetochores","12","209","93","10908","1.44e-6","3.01e-5","6.73","1.38e-3","2.57e-5","1.91e-7","R-HSA-141424~Amplification of signal from the kinetochores","CENPT,DYNC1H1,PPP2CB,PPP1CC,ERCC6L,PPP2R1A,CENPO,PMF1,DYNLL2,SKA1,SPC25,SKA2"
"REACTOME_PATHWAY","G2/M Transition","16","209","184","10908","2.26e-6","4.62e-5","4.54","2.16e-3","3.95e-5","4.61e-7","R-HSA-69275~G2/M Transition","DYNC1H1,PSMD13,CUL1,CSNK1D,LIN9,TUBA4A,MZT1,HAUS1,RBX1,NEDD1,PPP2CB,MZT2A,TUBA1C,TUBA1B,PPP2R1A,PSMC2"
"REACTOME_PATHWAY","M Phase","23","209","372","10908","2.37e-6","4.73e-5","3.23","2.26e-3","4.04e-5","6.94e-7","R-HSA-68886~M Phase","CENPT,DYNC1H1,ERCC6L,PSMD13,CSNK1D,PMF1,DYNLL2,SKA1,TUBA4A,MZT1,HAUS1,SKA2,NEDD1,PPP2CB,MZT2A,TUBA1C,PPP1CC,TUBA1B,ESPL1,PPP2R1A,PSMC2,CENPO,SPC25"
"REACTOME_PATHWAY","DNA Damage Bypass","9","209","47","10908","2.54e-6","4.86e-5","9.99","2.42e-3","4.16e-5","2.12e-7","R-HSA-73893~DNA Damage Bypass","MAD2L2,PCNA,RFC1,RFC2,POLE2,RPA1,RPA2,UBE2L6,RBX1"
"REACTOME_PATHWAY","E2F mediated regulation of DNA replication","7","209","22","10908","2.59e-6","4.86e-5","16.61","2.47e-3","4.16e-5","1.15e-7","R-HSA-113510~E2F mediated regulation of DNA replication","ORC5,ORC4,PPP2CB,POLA2,TFDP1,ORC6,PPP2R1A"
"REACTOME_PATHWAY","Mitotic G2-G2/M phases","16","209","186","10908","2.59e-6","4.86e-5","4.49","2.47e-3","4.16e-5","5.34e-7","R-HSA-453274~Mitotic G2-G2/M phases","DYNC1H1,PSMD13,CUL1,CSNK1D,LIN9,TUBA4A,MZT1,HAUS1,RBX1,NEDD1,PPP2CB,MZT2A,TUBA1C,TUBA1B,PPP2R1A,PSMC2"
"REACTOME_PATHWAY","G2/M DNA damage checkpoint","11","209","82","10908","3.31e-6","6.10e-5","7.00","3.17e-3","5.22e-5","4.18e-7","R-HSA-69473~G2/M DNA damage checkpoint","BABAM2,BRIP1,RMI2,MRE11,RFC2,RPA1,UBE2N,RPA2,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Transcriptional Regulation by TP53","22","209","352","10908","3.56e-6","6.43e-5","3.26","3.40e-3","5.49e-5","1.03e-6","R-HSA-3700989~Transcriptional Regulation by TP53","STEAP3,RMI2,MRE11,PCNA,RFC2,TXNRD1,RPA1,RPA2,TSC2,PPP2CB,BRIP1,TFDP1,CDK5,CCNE1,PPP2R1A,AKT1,POLR2F,RICTOR,RAD1,NELFA,RAD9B,RAD9A"
"REACTOME_PATHWAY","Assembly of the 9+0 primary cilium","16","209","194","10908","4.37e-6","7.61e-5","4.30","4.17e-3","6.51e-5","9.41e-7","R-HSA-9975921~Assembly of the 9+0 primary cilium","CCT3,DYNC1H1,MKKS,CSNK1D,DYNLL2,TUBA4A,HAUS1,DYNC2LI1,NEDD1,TUBA1C,TUBA1B,KIF3B,BBS12,PPP2R1A,MKS1,IFT56"
"REACTOME_PATHWAY","Cilium Assembly","16","209","194","10908","4.37e-6","7.61e-5","4.30","4.17e-3","6.51e-5","9.41e-7","R-HSA-5617833~Cilium Assembly","CCT3,DYNC1H1,MKKS,CSNK1D,DYNLL2,TUBA4A,HAUS1,DYNC2LI1,NEDD1,TUBA1C,TUBA1B,KIF3B,BBS12,PPP2R1A,MKS1,IFT56"
"REACTOME_PATHWAY","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","7","209","24","10908","4.52e-6","7.73e-5","15.22","4.32e-3","6.61e-5","2.25e-7","R-HSA-110373~Resolution of AP sites via the multiple-nucleotide patch replacement pathway","FEN1,PCNA,RFC1,RFC2,POLE2,RPA1,RPA2"
"REACTOME_PATHWAY","Nucleotide Excision Repair","12","209","106","10908","5.31e-6","8.92e-5","5.91","5.07e-3","7.63e-5","8.09e-7","R-HSA-5696398~Nucleotide Excision Repair","PCNA,RFC1,RFC2,POLE2,SUMO2,RPA1,UBE2N,RPA2,ERCC8,POLR2F,ACTB,RBX1"
"REACTOME_PATHWAY","Translesion synthesis by REV1","6","209","15","10908","6.18e-6","1.02e-4","20.88","5.89e-3","8.72e-5","2.00e-7","R-HSA-110312~Translesion synthesis by REV1","MAD2L2,PCNA,RFC1,RFC2,RPA1,RPA2"
"REACTOME_PATHWAY","Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template","8","209","38","10908","6.33e-6","1.03e-4","10.99","6.04e-3","8.79e-5","4.74e-7","R-HSA-110313~Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template","MAD2L2,PCNA,RFC1,RFC2,POLE2,RPA1,RPA2,UBE2L6"
"REACTOME_PATHWAY","Mitotic Spindle Checkpoint","12","209","109","10908","6.97e-6","1.11e-4","5.75","6.65e-3","9.51e-5","1.10e-6","R-HSA-69618~Mitotic Spindle Checkpoint","CENPT,DYNC1H1,PPP2CB,PPP1CC,ERCC6L,PPP2R1A,CENPO,PMF1,DYNLL2,SKA1,SPC25,SKA2"
"REACTOME_PATHWAY","Polymerase switching on the C-strand of the telomere","7","209","26","10908","7.49e-6","1.18e-4","14.05","7.14e-3","1.01e-4","4.14e-7","R-HSA-174411~Polymerase switching on the C-strand of the telomere","ACD,POLA2,PCNA,RFC1,RFC2,POT1,CHTF18"
"REACTOME_PATHWAY","Removal of the Flap Intermediate from the C-strand","6","209","16","10908","8.84e-6","1.32e-4","19.57","8.43e-3","1.13e-4","3.14e-7","R-HSA-174437~Removal of the Flap Intermediate from the C-strand","ACD,FEN1,PCNA,RPA1,RPA2,POT1"
"REACTOME_PATHWAY","Translesion synthesis by POLK","6","209","16","10908","8.84e-6","1.32e-4","19.57","8.43e-3","1.13e-4","3.14e-7","R-HSA-5655862~Translesion synthesis by POLK","MAD2L2,PCNA,RFC1,RFC2,RPA1,RPA2"
"REACTOME_PATHWAY","Translesion synthesis by POLI","6","209","16","10908","8.84e-6","1.32e-4","19.57","8.43e-3","1.13e-4","3.14e-7","R-HSA-5656121~Translesion synthesis by POLI","MAD2L2,PCNA,RFC1,RFC2,RPA1,RPA2"
"REACTOME_PATHWAY","Regulation of TP53 Activity","14","209","158","10908","9.87e-6","1.46e-4","4.62","9.41e-3","1.24e-4","1.97e-6","R-HSA-5633007~Regulation of TP53 Activity","RMI2,MRE11,RFC2,RPA1,RPA2,PPP2CB,BRIP1,CDK5,PPP2R1A,AKT1,RICTOR,RAD1,RAD9B,RAD9A"
"REACTOME_PATHWAY","Cellular responses to stress","33","209","745","10908","1.17e-5","1.70e-4","2.31","1.12e-2","1.46e-4","4.87e-6","R-HSA-2262752~Cellular responses to stress","DCTN6,MRE11,PSMD13,CUL2,CUL1,CXXC1,TUBA1C,TUBA1B,CAPZB,AKT1,ATP6V1G3,ATP6V1F,DYNC1H1,ACD,ATP6V1G2,ST13,TXNRD1,RPA1,RPA2,WIPI1,HSPE1,DYNLL2,TUBA4A,SIRT3,RBX1,TFDP1,CAPZA3,CCNE1,PSMC2,POT1,RPL28,ACTR10,HSPA1A"
"REACTOME_PATHWAY","Telomere Maintenance","11","209","95","10908","1.26e-5","1.80e-4","6.04","1.20e-2","1.54e-4","1.88e-6","R-HSA-157579~Telomere Maintenance","ACD,POLA2,FEN1,PCNA,RFC1,RFC2,RPA1,RPA2,POT1,POLR2F,CHTF18"
"REACTOME_PATHWAY","Orc1 removal from chromatin","9","209","58","10908","1.29e-5","1.82e-4","8.10","1.23e-2","1.56e-4","1.38e-6","R-HSA-68949~Orc1 removal from chromatin","ORC5,ORC4,ORC6,MCM7,PSMD13,PSMC2,CUL1,MCM4,RBX1"
"GOTERM_BP_DIRECT","telomere maintenance via telomerase","6","248","21","16251","1.30e-5","4.88e-3","18.72","1.93e-2","4.81e-3","5.32e-7","GO:0007004~telomere maintenance via telomerase","ACD,MRE11,RFC1,XRCC5,RPA1,POT1"
"REACTOME_PATHWAY","Recognition of DNA damage by PCNA-containing replication complex","7","209","29","10908","1.47e-5","2.04e-4","12.60","1.40e-2","1.75e-4","9.35e-7","R-HSA-110314~Recognition of DNA damage by PCNA-containing replication complex","PCNA,RFC1,RFC2,POLE2,RPA1,RPA2,RBX1"
"REACTOME_PATHWAY","Switching of origins to a post-replicative state","10","209","78","10908","1.64e-5","2.24e-4","6.69","1.55e-2","1.92e-4","2.17e-6","R-HSA-69052~Switching of origins to a post-replicative state","ORC5,ORC4,ORC6,MCM7,CCNE1,PSMD13,PSMC2,CUL1,MCM4,RBX1"
