"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","Hedgehog 'off' state","5","184","99","10908","8.49e-2","7.83e-1","2.99","1.00e+0","7.63e-1","2.59e-2","R-HSA-5610787~Hedgehog 'off' state","SUFU,PRKAR2A,CUL1,MKS1,RPGRIP1L"
"REACTOME_PATHWAY","Generic Transcription Pathway","27","184","1175","10908","8.56e-2","7.83e-1","1.36","1.00e+0","7.63e-1","5.91e-2","R-HSA-212436~Generic Transcription Pathway","BTG2,CDKN1B,MRE11,ELOF1,KMT2A,ELL,CUL1,EGFR,RICTOR,NRBF2,SKP2,BID,YWHAG,H2AZ1,RFC4,BDNF,TXNRD1,TSC2,TSC1,PAX5,TPX2,OCLN,IL2RA,TCEA1,STUB1,RAD1,RAD9B"
"GOTERM_BP_DIRECT","cap-dependent translational initiation","2","243","6","16251","8.61e-2","1.00e+0","22.29","1.00e+0","1.00e+0","3.21e-3","GO:0002191~cap-dependent translational initiation","NCBP1,NCBP2"
"GOTERM_BP_DIRECT","positive regulation of intrinsic apoptotic signaling pathway","3","243","33","16251","8.63e-2","1.00e+0","6.08","1.00e+0","1.00e+0","1.29e-2","GO:2001244~positive regulation of intrinsic apoptotic signaling pathway","BECN1,PRKRA,BID"
"GOTERM_BP_DIRECT","mRNA 3'-end processing","3","243","33","16251","8.63e-2","1.00e+0","6.08","1.00e+0","1.00e+0","1.29e-2","GO:0031124~mRNA 3'-end processing","NCBP1,NCBP2,CPSF3"
"GOTERM_BP_DIRECT","protein import into nucleus","5","243","112","16251","8.63e-2","1.00e+0","2.99","1.00e+0","1.00e+0","2.65e-2","GO:0006606~protein import into nucleus","IPO13,CSE1L,TSC2,NUTF2,APPL2"
"REACTOME_PATHWAY","Transport to the Golgi and subsequent modification","7","184","183","10908","8.79e-2","7.92e-1","2.27","1.00e+0","7.71e-1","3.54e-2","R-HSA-948021~Transport to the Golgi and subsequent modification","ARF3,DYNC1H1,COPA,COG5,CAPZA1,COG3,ARFGAP2"
"GOTERM_BP_DIRECT","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","7","243","206","16251","8.81e-2","1.00e+0","2.27","1.00e+0","1.00e+0","3.58e-2","GO:0051897~positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","ARFGEF1,BECN1,ERBB4,TPBG,FN1,RICTOR,EGFR"
"REACTOME_PATHWAY","DNA Damage/Telomere Stress Induced Senescence","4","184","63","10908","8.90e-2","7.92e-1","3.76","1.00e+0","7.71e-1","2.16e-2","R-HSA-2559586~DNA Damage/Telomere Stress Induced Senescence","H2AZ1,CDKN1B,MRE11,LMNB1"
"REACTOME_PATHWAY","G2/M Transition","7","184","184","10908","8.95e-2","7.92e-1","2.26","1.00e+0","7.71e-1","3.63e-2","R-HSA-69275~G2/M Transition","NEDD1,DYNC1H1,TPX2,HAUS8,CUL1,YWHAG,HAUS1"
"REACTOME_PATHWAY","Antigen Presentation: Folding, assembly and peptide loading of class I MHC","3","184","30","10908","8.97e-2","7.92e-1","5.93","1.00e+0","7.71e-1","1.37e-2","R-HSA-983170~Antigen Presentation: Folding, assembly and peptide loading of class I MHC","PDIA3,BECN1,PIK3C3"
"REACTOME_PATHWAY","G2/M Checkpoints","6","184","142","10908","9.06e-2","7.93e-1","2.50","1.00e+0","7.73e-1","3.31e-2","R-HSA-69481~G2/M Checkpoints","BABAM2,RFC4,MRE11,RAD1,RAD9B,YWHAG"
"GOTERM_BP_DIRECT","positive regulation of axon extension","3","243","34","16251","9.08e-2","1.00e+0","5.90","1.00e+0","1.00e+0","1.40e-2","GO:0045773~positive regulation of axon extension","GDI1,TWF2,FN1"
"REACTOME_PATHWAY","Interferon Signaling","9","184","277","10908","9.23e-2","8.01e-1","1.93","1.00e+0","7.81e-1","4.43e-2","R-HSA-913531~Interferon Signaling","EIF4A2,EIF4A1,BECN1,FNTA,PRKRA,FAAP24,UBE2L6,RIGI,HSPA1A"
"REACTOME_PATHWAY","Mitotic G2-G2/M phases","7","184","186","10908","9.32e-2","8.02e-1","2.23","1.00e+0","7.81e-1","3.81e-2","R-HSA-453274~Mitotic G2-G2/M phases","NEDD1,DYNC1H1,TPX2,HAUS8,CUL1,YWHAG,HAUS1"
"REACTOME_PATHWAY","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","3","184","31","10908","9.49e-2","8.02e-1","5.74","1.00e+0","7.82e-1","1.50e-2","R-HSA-389958~Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","PFDN2,CCT7,CCT6B"
"REACTOME_PATHWAY","PINK1-PRKN Mediated Mitophagy","3","184","31","10908","9.49e-2","8.02e-1","5.74","1.00e+0","7.82e-1","1.50e-2","R-HSA-5205685~PINK1-PRKN Mediated Mitophagy","VDAC3,TOMM7,TOMM20"
"GOTERM_BP_DIRECT","7-methylguanosine mRNA capping","2","243","7","16251","9.97e-2","1.00e+0","19.11","1.00e+0","1.00e+0","4.45e-3","GO:0006370~7-methylguanosine mRNA capping","NCBP1,CMTR2"
"GOTERM_BP_DIRECT","negative regulation of transforming growth factor beta production","2","243","7","16251","9.97e-2","1.00e+0","19.11","1.00e+0","1.00e+0","4.45e-3","GO:0071635~negative regulation of transforming growth factor beta production","IL37,FN1"
"GOTERM_BP_DIRECT","positive regulation of signaling","2","243","7","16251","9.97e-2","1.00e+0","19.11","1.00e+0","1.00e+0","4.45e-3","GO:0023056~positive regulation of signaling","ERBB4,EGFR"

