Name	unrefined_intensity	refined_intensity
SLC7A11	-0.3381837620252125	-0.009601713371419834
SLC7A13	0.6181228340724307	0.001146617857204359
SLC7A14	0.3330175279687981	0.0019138517332366826
SLC7A2	0.0529397575014171	0.000322509002698633
SLC7A3	0.0854237285028796	0.0004953722015881988
SLC7A4	-0.4423587937765569	-0.002572758744604455
SLC7A5	-0.876060378770311	-0.02527434192752347
SLC7A6	-0.9451856475052872	-0.0054480500722204755
SLC7A6OS	0.5699919449321069	0.0021021302929096104
SLC7A7	-0.5497752619392533	-0.00382863492414496
SLC7A8	0.1732615280678482	0.004004420436704108
SLC7A9	-0.0242959081905118	-0.001765194913673444
SLC8A1	0.3671298453204636	0.002489874610963384
SLC8A2	1.319254111860734	0.009484117810166816
SLC8A3	0.7850127821311355	0.009164239218598876
SLC8B1	0.9657030140206448	0.005243767366132101
SLC9A1	0.0727064755460956	0.0011786446750777558
SLC9A2	-0.033048032218228	-0.0008535645761323929
SLC9A3	-0.6887942130229281	-0.006837660152678607
SLC9A4	-0.110531096434749	-0.002626660975675375
SLC9A5	0.5535282312232762	0.014231210824750432
SLC9A6	-0.0951795217548993	-0.0006260908941037275
SLC9A7	0.4845746612564461	0.004916979087769158
SLC9A8	1.4568402964981175	0.01271530210783557
SLC9A9	-0.3072530162218939	-0.0026156449270969824
SLC9B1	-0.2061990890749055	-0.000805413641926581
SLC9B2	0.5913395786327821	0.0023210078461336696
SLC9C1	-0.2904975910687428	-0.002013729301288525
SLC9C2	-0.4384662246397101	-0.002712790531845886
SLC9D1	0.3917207644414939	0.011711275694507342
SLCO1A2	-0.2055454369556857	-0.0049559060304385375
SLCO1B1	-0.7247095484386925	-0.006517312969109161
SLCO1B3	-1.0158783440432702	-0.010961327332226885
SLCO1C1	0.550177451560555	0.012909913900868422
SLCO2A1	-0.0496845617359855	-0.0007211714135978295
SLCO2B1	0.266372087651745	0.0026844978993542865
SLCO3A1	0.6863293353773058	0.018235084111639637
SLCO4A1	-0.2821537083472226	-0.007081211618390246
SLCO4C1	-0.6485153536144211	-0.006177108743177361
