"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","MAPK6/MAPK4 signaling","15","175","75","10908","9.83e-12","9.04e-11","12.47","9.30e-9","7.09e-11","6.48e-13","R-HSA-5687128~MAPK6/MAPK4 signaling","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RAC1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of ornithine decarboxylase (ODC)","12","175","38","10908","1.03e-11","9.35e-11","19.68","9.71e-9","7.33e-11","3.75e-13","R-HSA-350562~Regulation of ornithine decarboxylase (ODC)","PSMB6,PSMA6,PSMA3,PSMD6,PSMC5,PSMD7,PSMD11,PSMC6,PSMA1,PSMD14,PSMD2,PSMB1"
"REACTOME_PATHWAY","Cellular response to hypoxia","14","175","62","10908","1.16e-11","1.05e-10","14.07","1.10e-8","8.23e-11","6.60e-13","R-HSA-1234174~Cellular response to hypoxia","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Circadian clock","17","175","109","10908","1.45e-11","1.29e-10","9.72","1.37e-8","1.01e-10","1.28e-12","R-HSA-9909396~Circadian clock","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,BHLHE40,PSMB1,RPS27A,PPARA,CLOCK,UBA52"
"REACTOME_PATHWAY","PCP/CE pathway","15","175","78","10908","1.72e-11","1.52e-10","11.99","1.63e-8","1.20e-10","1.19e-12","R-HSA-4086400~PCP/CE pathway","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RAC1,RPS27A,UBA52"
"REACTOME_PATHWAY","UCH proteinases","15","175","79","10908","2.06e-11","1.81e-10","11.84","1.95e-8","1.42e-10","1.45e-12","R-HSA-5689603~UCH proteinases","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52,OGT"
"REACTOME_PATHWAY","Cross-presentation of soluble exogenous antigens (endosomes)","12","175","41","10908","2.59e-11","2.25e-10","18.24","2.45e-8","1.76e-10","1.05e-12","R-HSA-1236978~Cross-presentation of soluble exogenous antigens (endosomes)","PSMB6,PSMA6,PSMA3,PSMD6,PSMC5,PSMD7,PSMD11,PSMC6,PSMA1,PSMD14,PSMD2,PSMB1"
"REACTOME_PATHWAY","G1/S DNA Damage Checkpoints","14","175","67","10908","3.31e-11","2.85e-10","13.02","3.13e-8","2.24e-10","2.07e-12","R-HSA-69615~G1/S DNA Damage Checkpoints","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","ER-Phagosome pathway","15","175","83","10908","4.15e-11","3.54e-10","11.26","3.93e-8","2.78e-10","3.10e-12","R-HSA-1236974~ER-Phagosome pathway","PSMD11,PSMD14,HLA-G,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Somitogenesis","12","175","43","10908","4.58e-11","3.87e-10","17.39","4.33e-8","3.04e-10","1.98e-12","R-HSA-9824272~Somitogenesis","PSMB6,PSMA6,PSMA3,PSMD6,PSMC5,PSMD7,PSMD11,PSMC6,PSMA1,PSMD14,PSMD2,PSMB1"
"REACTOME_PATHWAY","FCERI mediated NF-kB activation","14","175","69","10908","4.91e-11","4.11e-10","12.65","4.64e-8","3.23e-10","3.18e-12","R-HSA-2871837~FCERI mediated NF-kB activation","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Mitotic G1 phase and G1/S transition","18","175","138","10908","5.77e-11","4.79e-10","8.13","5.46e-8","3.76e-10","6.28e-12","R-HSA-453279~Mitotic G1 phase and G1/S transition","LIN54,PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52,POLE,E2F6"
"REACTOME_PATHWAY","Downstream signaling events of B Cell Receptor (BCR)","14","175","70","10908","5.95e-11","4.85e-10","12.47","5.63e-8","3.81e-10","3.93e-12","R-HSA-1168372~Downstream signaling events of B Cell Receptor (BCR)","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of beta-catenin by the destruction complex","14","175","70","10908","5.95e-11","4.85e-10","12.47","5.63e-8","3.81e-10","3.93e-12","R-HSA-195253~Degradation of beta-catenin by the destruction complex","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","response to oxidative stress","19","236","172","16251","6.00e-11","1.13e-8","7.61","7.95e-8","1.12e-8","7.09e-12","GO:0006979~response to oxidative stress","SLC23A2,PSMD11,PSMD14,GPX6,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,VNN1,PSMD7,PSMD4,PSMA1,PSMD2,PSME3,PSMB1,APOE,DCAF11"
"REACTOME_PATHWAY","Transcriptional regulation by RUNX3","15","175","86","10908","6.83e-11","5.48e-10","10.87","6.46e-8","4.30e-10","5.32e-12","R-HSA-8878159~Transcriptional regulation by RUNX3","PSMD11,SMAD3,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of PD-L1(CD274) Post-translational modification","15","175","86","10908","6.83e-11","5.48e-10","10.87","6.46e-8","4.30e-10","5.32e-12","R-HSA-9909615~Regulation of PD-L1(CD274) Post-translational modification","PSMD11,PSMD14,SEL1L,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Hedgehog 'on' state","14","175","72","10908","8.64e-11","6.88e-10","12.12","8.17e-8","5.40e-10","5.90e-12","R-HSA-5632684~Hedgehog 'on' state","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Metabolism of polyamines","12","175","46","10908","1.02e-10","8.04e-10","16.26","9.64e-8","6.31e-10","4.82e-12","R-HSA-351202~Metabolism of polyamines","PSMB6,PSMA6,PSMA3,PSMD6,PSMC5,PSMD7,PSMD11,PSMC6,PSMA1,PSMD14,PSMD2,PSMB1"
"REACTOME_PATHWAY","Switching of origins to a post-replicative state","14","175","78","10908","2.47e-10","1.94e-9","11.19","2.34e-7","1.52e-9","1.86e-11","R-HSA-69052~Switching of origins to a post-replicative state","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Antigen processing-Cross presentation","15","175","98","10908","4.16e-10","3.23e-9","9.54","3.94e-7","2.53e-9","3.77e-11","R-HSA-1236975~Antigen processing-Cross presentation","PSMD11,PSMD14,HLA-G,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","proteasomal protein catabolic process","13","236","72","16251","4.51e-10","6.78e-8","12.43","5.98e-7","6.69e-8","3.05e-11","GO:0010498~proteasomal protein catabolic process","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMD4,PSMA1,PSMD2,PSMB1"
"GOTERM_BP_DIRECT","spermatogenesis","30","236","519","16251","4.61e-10","6.78e-8","3.98","6.11e-7","6.69e-8","1.10e-10","GO:0007283~spermatogenesis","RPL4,RPL5,RPL30,RPL3,RPLP0,RPL10A,RPL9,RPL6,RPL7,PSMB6,RPL7A,CCNB1,PSMB1,RPL14,RPL13,RPL38,RPL18,RPL17,RPL19,RPL23,ATP2B4,RPL35A,PSMA6,PSMA3,PSMA1,RPL37A,RPL24,RPL27,UBA52,CLOCK"
"REACTOME_PATHWAY","Host Interactions of HIV factors","16","175","118","10908","5.22e-10","4.02e-9","8.45","4.94e-7","3.15e-9","5.44e-11","R-HSA-162909~Host Interactions of HIV factors","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RAC1,RPS27A,RAE1,UBA52"
"REACTOME_PATHWAY","Downstream TCR signaling","14","175","83","10908","5.54e-10","4.23e-9","10.51","5.24e-7","3.32e-9","4.48e-11","R-HSA-202424~Downstream TCR signaling","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Nuclear events mediated by NFE2L2","14","175","86","10908","8.74e-10","6.62e-9","10.15","8.27e-7","5.20e-9","7.38e-11","R-HSA-9759194~Nuclear events mediated by NFE2L2","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","TNFR2 non-canonical NF-kB pathway","14","175","87","10908","1.01e-9","7.62e-9","10.03","9.59e-7","5.98e-9","8.67e-11","R-HSA-5668541~TNFR2 non-canonical NF-kB pathway","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Transcriptional regulation by RUNX2","15","175","105","10908","1.06e-9","7.92e-9","8.90","1.00e-6","6.21e-9","1.04e-10","R-HSA-8878166~Transcriptional regulation by RUNX2","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","CLEC7A (Dectin-1) signaling","14","175","88","10908","1.17e-9","8.68e-9","9.92","1.11e-6","6.81e-9","1.02e-10","R-HSA-5607764~CLEC7A (Dectin-1) signaling","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Synthesis of DNA","15","175","106","10908","1.21e-9","8.82e-9","8.82","1.14e-6","6.92e-9","1.20e-10","R-HSA-69239~Synthesis of DNA","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52,POLE"
"REACTOME_PATHWAY","Formation of paraxial mesoderm","12","175","57","10908","1.21e-9","8.82e-9","13.12","1.15e-6","6.92e-9","7.52e-11","R-HSA-9793380~Formation of paraxial mesoderm","PSMB6,PSMA6,PSMA3,PSMD6,PSMC5,PSMD7,PSMD11,PSMC6,PSMA1,PSMD14,PSMD2,PSMB1"
"REACTOME_PATHWAY","SARS-CoV-2 modulates host translation machinery","11","175","45","10908","1.62e-9","1.17e-8","15.24","1.53e-6","9.20e-9","8.37e-11","R-HSA-9754678~SARS-CoV-2 modulates host translation machinery","RPS4X,RPS14,RPS16,SNRPD2,RPS29,RPS5,RPS3,SNRPF,RPS27A,RPS10,RPS12"
"REACTOME_PATHWAY","Formation of the ternary complex, and subsequently, the 43S complex","11","175","46","10908","2.04e-9","1.47e-8","14.91","1.93e-6","1.15e-8","1.08e-10","R-HSA-72695~Formation of the ternary complex, and subsequently, the 43S complex","RPS4X,RPS14,RPS16,RPS29,RPS5,EIF3G,RPS3,RPS27A,EIF2S2,RPS10,RPS12"
"REACTOME_PATHWAY","SARS-CoV-1-host interactions","14","175","92","10908","2.06e-9","1.47e-8","9.49","1.95e-6","1.15e-8","1.89e-10","R-HSA-9692914~SARS-CoV-1-host interactions","SMAD3,RPS5,RPS4X,RPS14,RPS16,PSMC6,RPS29,RPS3,PPIH,RPS27A,KPNA2,UBA52,RPS10,RPS12"
"REACTOME_PATHWAY","RUNX1 regulates transcription of genes involved in differentiation of HSCs","14","175","95","10908","3.09e-9","2.19e-8","9.19","2.93e-6","1.72e-8","2.93e-10","R-HSA-8939236~RUNX1 regulates transcription of genes involved in differentiation of HSCs","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Hedgehog 'off' state","14","175","99","10908","5.19e-9","3.61e-8","8.81","4.91e-6","2.84e-8","5.16e-10","R-HSA-5610787~Hedgehog 'off' state","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Signaling by the B Cell Receptor (BCR)","14","175","99","10908","5.19e-9","3.61e-8","8.81","4.91e-6","2.84e-8","5.16e-10","R-HSA-983705~Signaling by the B Cell Receptor (BCR)","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Interleukin-1 signaling","14","175","100","10908","5.88e-9","4.07e-8","8.73","5.57e-6","3.19e-8","5.91e-10","R-HSA-9020702~Interleukin-1 signaling","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","G2/M Checkpoints","16","175","142","10908","7.09e-9","4.86e-8","7.02","6.70e-6","3.82e-8","9.09e-10","R-HSA-69481~G2/M Checkpoints","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,KAT5,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Fc epsilon receptor (FCERI) signaling","15","175","122","10908","7.83e-9","5.33e-8","7.66","7.40e-6","4.18e-8","9.11e-10","R-HSA-2454202~Fc epsilon receptor (FCERI) signaling","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RAC1,RPS27A,UBA52"
"REACTOME_PATHWAY","Translation initiation complex formation","11","175","53","10908","8.88e-9","5.96e-8","12.94","8.40e-6","4.68e-8","5.62e-10","R-HSA-72649~Translation initiation complex formation","RPS4X,RPS14,RPS16,RPS29,RPS5,EIF3G,RPS3,RPS27A,EIF2S2,RPS10,RPS12"
"REACTOME_PATHWAY","Ribosomal scanning and start codon recognition","11","175","53","10908","8.88e-9","5.96e-8","12.94","8.40e-6","4.68e-8","5.62e-10","R-HSA-72702~Ribosomal scanning and start codon recognition","RPS4X,RPS14,RPS16,RPS29,RPS5,EIF3G,RPS3,RPS27A,EIF2S2,RPS10,RPS12"
"REACTOME_PATHWAY","TCR signaling","14","175","104","10908","9.58e-9","6.39e-8","8.39","9.06e-6","5.01e-8","1.01e-9","R-HSA-202403~TCR signaling","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Developmental Biology","52","175","1422","10908","9.75e-9","6.46e-8","2.28","9.23e-6","5.07e-8","4.15e-9","R-HSA-1266738~Developmental Biology","RPL4,RPL5,RPL30,RPL3,RPLP0,RPL10A,RPL9,SERPINA4,RPL6,RPL7,RPS4X,RPS14,RPL7A,PSMD6,RPS16,PSMD7,KAT5,PSMD2,RPL38,RAC1,RPS10,RPS12,RPL23,RPS5,PSMA6,PSMA3,COL4A2,PSMA1,RPL37A,RPL24,RPL27,RPL26,PPARA,UBA52,KPRP,PSMD11,PSMD14,PSMB6,CCNB1,PSMB1,RPS3,RPL14,RPL13,RPS27A,RPL18,RPL17,RPL19,SMAD3,RPL35A,PSMC5,PSMC6,RPS29"
"REACTOME_PATHWAY","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","11","175","54","10908","1.07e-8","7.07e-8","12.70","1.02e-5","5.55e-8","6.96e-10","R-HSA-72662~Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","RPS4X,RPS14,RPS16,RPS29,RPS5,EIF3G,RPS3,RPS27A,EIF2S2,RPS10,RPS12"
"REACTOME_PATHWAY","DNA Replication Pre-Initiation","15","175","126","10908","1.19e-8","7.79e-8","7.42","1.13e-5","6.12e-8","1.44e-9","R-HSA-69002~DNA Replication Pre-Initiation","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52,POLE"
"REACTOME_PATHWAY","S Phase","16","175","148","10908","1.25e-8","8.13e-8","6.74","1.19e-5","6.38e-8","1.68e-9","R-HSA-69242~S Phase","LIN54,PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52,POLE"
"REACTOME_PATHWAY","Assembly of the pre-replicative complex","14","175","110","10908","1.91e-8","1.23e-7","7.93","1.81e-5","9.66e-8","2.14e-9","R-HSA-68867~Assembly of the pre-replicative complex","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","SARS-CoV-1 modulates host translation machinery","9","175","31","10908","2.06e-8","1.32e-7","18.10","1.95e-5","1.03e-7","8.53e-10","R-HSA-9735869~SARS-CoV-1 modulates host translation machinery","RPS4X,RPS14,RPS16,RPS29,RPS5,RPS3,RPS27A,RPS10,RPS12"
"REACTOME_PATHWAY","KEAP1-NFE2L2 pathway","14","175","111","10908","2.13e-8","1.36e-7","7.86","2.02e-5","1.06e-7","2.41e-9","R-HSA-9755511~KEAP1-NFE2L2 pathway","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Beta-catenin independent WNT signaling","15","175","132","10908","2.18e-8","1.38e-7","7.08","2.06e-5","1.08e-7","2.77e-9","R-HSA-3858494~Beta-catenin independent WNT signaling","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RAC1,RPS27A,UBA52"
"REACTOME_PATHWAY","Metabolism","66","175","2127","10908","2.56e-8","1.61e-7","1.93","2.43e-5","1.26e-7","1.29e-8","R-HSA-1430728~Metabolism","RPL4,SLC23A2,RPL5,RPL30,RPL3,RPLP0,RPL10A,RPL9,RPL6,RPL7,RPS4X,RPS14,RPL7A,PSMD6,STS,RPS16,PSMD7,PSMD2,RPL38,RPS10,RPS12,ENTPD1,RPL23,RPS5,ACOT13,PLA2G15,PSMA6,PSMA3,PSMA1,PITPNM2,B3GNT4,RPL37A,RPL24,RPL27,RPL26,PPARA,UBA52,CLOCK,PSMD11,PSMD14,ADH5,ABO,PSMB6,MAT2A,ESD,PSMB1,RPS3,RPL14,RPL13,UGT1A3,APOE,RPS27A,RPL18,RAE1,RPL17,RPL19,RPL35A,PSMC5,GNPDA1,VNN1,PSMC6,STAR,RPS29,ALDH18A1,SCLY,SERINC2"
"REACTOME_PATHWAY","Signaling by Hedgehog","15","175","135","10908","2.92e-8","1.82e-7","6.93","2.76e-5","1.43e-7","3.80e-9","R-HSA-5358351~Signaling by Hedgehog","PSMD11,PSMD14,SEL1L,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","SARS-CoV-1 Infection","15","175","137","10908","3.52e-8","2.18e-7","6.82","3.33e-5","1.71e-7","4.66e-9","R-HSA-9678108~SARS-CoV-1 Infection","SMAD3,RPS5,RPS4X,RPS14,RPS16,PSMC6,RPS29,CHMP2A,RPS3,PPIH,RPS27A,KPNA2,UBA52,RPS10,RPS12"
"REACTOME_PATHWAY","G2/M Transition","17","175","184","10908","3.61e-8","2.22e-7","5.76","3.42e-5","1.74e-7","5.79e-9","R-HSA-69275~G2/M Transition","LIN54,PSMD11,PSMD14,CKAP5,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Mitotic G2-G2/M phases","17","175","186","10908","4.23e-8","2.58e-7","5.70","4.00e-5","2.03e-7","6.82e-9","R-HSA-453274~Mitotic G2-G2/M phases","LIN54,PSMD11,PSMD14,CKAP5,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Interleukin-1 family signaling","15","175","140","10908","4.65e-8","2.81e-7","6.68","4.39e-5","2.20e-7","6.30e-9","R-HSA-446652~Interleukin-1 family signaling","PSMD11,SMAD3,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Disorders of transmembrane transporters","16","175","163","10908","4.66e-8","2.81e-7","6.12","4.40e-5","2.20e-7","6.93e-9","R-HSA-5619115~Disorders of transmembrane transporters","PSMD11,PSMD14,SEL1L,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,RAE1,UBA52"
"REACTOME_PATHWAY","Mitotic Anaphase","18","175","215","10908","5.46e-8","3.27e-7","5.22","5.17e-5","2.57e-7","9.69e-9","R-HSA-68882~Mitotic Anaphase","PSMD11,PSMD14,CKAP5,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,INCENP,PSMD2,PSMB1,CHMP2A,RPS27A,UBA52"
"REACTOME_PATHWAY","Mitotic Metaphase and Anaphase","18","175","216","10908","5.86e-8","3.49e-7","5.19","5.55e-5","2.74e-7","1.05e-8","R-HSA-2555396~Mitotic Metaphase and Anaphase","PSMD11,PSMD14,CKAP5,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,INCENP,PSMD2,PSMB1,CHMP2A,RPS27A,UBA52"
"REACTOME_PATHWAY","C-type lectin receptors (CLRs)","14","175","124","10908","8.15e-8","4.82e-7","7.04","7.71e-5","3.78e-7","1.04e-8","R-HSA-5621481~C-type lectin receptors (CLRs)","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","PTEN Regulation","14","175","126","10908","9.86e-8","5.80e-7","6.93","9.33e-5","4.55e-7","1.28e-8","R-HSA-6807070~PTEN Regulation","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Separation of Sister Chromatids","16","175","173","10908","1.03e-7","6.02e-7","5.76","9.74e-5","4.72e-7","1.64e-8","R-HSA-2467813~Separation of Sister Chromatids","PSMD11,PSMD14,CKAP5,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,INCENP,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Processing of Capped Intron-Containing Pre-mRNA","20","175","288","10908","1.57e-7","9.13e-7","4.33","1.49e-4","7.16e-7","3.40e-8","R-HSA-72203~Processing of Capped Intron-Containing Pre-mRNA","SF3B5,IK,SF3B3,GPKOW,SF3B6,SNU13,PRPF8,CDC40,LSM2,NXF1,LSM6,SNRPD2,MFAP1,SRSF3,PPIH,SNRPF,SNRPC,RPS27A,RAE1,UBA52"
"REACTOME_PATHWAY","Gastrulation","13","175","110","10908","1.68e-7","9.72e-7","7.37","1.59e-4","7.62e-7","2.05e-8","R-HSA-9758941~Gastrulation","PSMD11,SMAD3,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1"
"REACTOME_PATHWAY","DNA Replication","15","175","160","10908","2.49e-7","1.43e-6","5.84","2.36e-4","1.12e-6","3.91e-8","R-HSA-69306~DNA Replication","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52,POLE"
"GOTERM_BP_DIRECT","spliceosomal snRNP assembly","10","236","64","16251","3.27e-7","4.33e-5","10.76","4.34e-4","4.27e-5","2.63e-8","GO:0000387~spliceosomal snRNP assembly","SF3B5,LSM6,SF3B3,SNRPD2,SF3B6,SNU13,SNRPF,SNRPC,PRPF8,LSM2"
"REACTOME_PATHWAY","Cellular response to chemical stress","16","175","189","10908","3.28e-7","1.87e-6","5.28","3.11e-4","1.47e-6","5.75e-8","R-HSA-9711123~Cellular response to chemical stress","PSMD11,PSMD14,GPX6,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,PPARA,UBA52"
"REACTOME_PATHWAY","HIV Infection","17","175","217","10908","3.57e-7","2.03e-6","4.88","3.38e-4","1.59e-6","6.81e-8","R-HSA-162906~HIV Infection","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,CHMP2A,RAC1,RPS27A,RAE1,UBA52"
"REACTOME_PATHWAY","Ub-specific processing proteases","15","175","166","10908","3.92e-7","2.21e-6","5.63","3.70e-4","1.73e-6","6.40e-8","R-HSA-5689880~Ub-specific processing proteases","PSMD11,SMAD3,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52"
"REACTOME_PATHWAY","Programmed Cell Death","16","175","199","10908","6.38e-7","3.57e-6","5.01","6.03e-4","2.80e-6","1.18e-7","R-HSA-5357801~Programmed Cell Death","PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,CHMP2A,RPS27A,UBA52,OGT"
