"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","Axon guidance","53","191","514","10908","3.28e-26","9.19e-25","5.89","3.31e-23","6.95e-25","5.10e-27","R-HSA-422475~Axon guidance","RPL4,RPL5,RPL30,RPL3,RPLP0,EIF4A3,RPL10A,RPL8,RPL9,RPL6,RPL7,RPS4X,PSMD8,RPL7A,RPS16,PSMD7,RPS19,RPS18,PSMD3,RPL36,PSMD1,RPL38,RPS11,RPS13,RPS12,LYPLA2,RPL21,RPL23,RPS5,GAB1,PSMA2,RPL37A,RPL27,ETF1,UBA52,PSMD11,ROCK2,RPL12,RPL11,UBC,PSMB1,RPS3,RPL14,RPL13,RPS27A,RPL18,RPL17,RPL19,RPL35A,RPS28,ARPC2,RPS21,EIF4G1"
"REACTOME_PATHWAY","Disease","100","191","2013","10908","4.17e-26","1.14e-24","2.84","4.20e-23","8.60e-25","1.42e-26","R-HSA-1643685~Disease","RPL4,RPL5,RPL30,RPL3,EIF4A3,CCNC,RPL10A,RPL8,RPL9,RPL6,RPL7,PSMD8,RPS16,PSMD7,KAT5,RPS19,SNRPD2,RPS18,SNRPD1,PSMD3,CWC22,RPL36,CYP1B1,PSMD1,RPL38,SNRPD3,RPS11,RPS13,RPS12,RPL21,RPS5,RPL23,CRNKL1,DYNC1LI2,SRSF3,RPL27,SNRPF,SNRNP200,UBA52,ANAPC2,PSMD11,SAR1B,PRPF8,RDH12,UBC,SMAD3,EEF2,RPS28,HNRNPK,ARPC2,HYOU1,RPS21,EIF4G1,ISY1,SLC67A1,RPLP0,RPS4X,RPL7A,XPO1,NUP62,MUC13,UFD1,GAB1,SFPQ,PSMA2,RPL37A,SNRPA1,MAN1B1,SF3B5,SF3B2,SF3B3,ROCK2,SF3B6,RPL12,CAMK2A,RPL11,U2AF1,ATP1A1,HDAC9,ADCY6,PSMB1,RPS3,RPL14,RPL13,RPS27A,RPL18,SF3B1,EIF4E,RPL17,RPL19,RANBP2,SF3A3,SF3A1,SF3A2,GPKOW,RPL35A,MTOR,XAB2,FMOD,RAN"
"REACTOME_PATHWAY","Cellular responses to stimuli","64","191","852","10908","2.07e-24","5.48e-23","4.29","2.08e-21","4.14e-23","4.54e-25","R-HSA-8953897~Cellular responses to stimuli","RPL4,RPL5,RPL30,RPL3,RPLP0,RPL10A,RPL8,PHB2,RPL9,RPL6,RPL7,RPS4X,PSMD8,RPL7A,RPS16,PSMD7,XPO1,KAT5,RPS19,RPS18,PSMD3,NUP62,RPL36,UFD1,PSMD1,RPL38,RPS11,RPS13,RPS12,RPL21,RPL23,RPS5,CYBB,SIRT1,DYNC1LI2,PSMA2,RPL37A,ATP6V1B2,RPL27,UBA52,ANAPC2,PSMD11,RPL12,CAMK2A,RPL11,NRF1,ADCY6,NRIP1,UBC,PSMB1,RPS3,RPL14,RPL13,RPS27A,RPL18,RPL17,RPL19,RANBP2,RPL35A,MTOR,RPS28,LAMTOR2,HYOU1,RPS21"
"REACTOME_PATHWAY","Processing of Capped Intron-Containing Pre-mRNA","38","191","288","10908","3.63e-22","9.37e-21","7.54","3.65e-19","7.08e-21","4.27e-23","R-HSA-72203~Processing of Capped Intron-Containing Pre-mRNA","ISY1,SF3B5,SF3B2,SF3B3,SF3B6,EIF4A3,SNU13,U2AF1,USP39,PRPF8,UBL5,NXF1,SNRPD2,SNRPD1,NUP62,UBC,CWC22,SNRPD3,RPS27A,SF3B1,EIF4E,SF3A3,RANBP2,RBM39,IK,SF3A1,SF3A2,GPKOW,CRNKL1,XAB2,HNRNPK,SRSF3,SNRPA1,SNRPF,CACTIN,SNRNP200,SLU7,UBA52"
"REACTOME_PATHWAY","mRNA Splicing - Major Pathway","31","191","201","10908","5.90e-20","1.49e-18","8.81","5.94e-17","1.12e-18","5.80e-21","R-HSA-72163~mRNA Splicing - Major Pathway","ISY1,SF3B5,SF3B2,SF3B3,SF3B6,EIF4A3,SNU13,U2AF1,USP39,PRPF8,UBL5,SNRPD2,SNRPD1,CWC22,SNRPD3,SF3B1,SF3A3,RBM39,IK,SF3A1,SF3A2,GPKOW,CRNKL1,XAB2,HNRNPK,SRSF3,SNRPA1,SNRPF,CACTIN,SNRNP200,SLU7"
"GOTERM_BP_DIRECT","mRNA splicing, via spliceosome","30","247","208","16251","6.63e-20","1.75e-17","9.49","8.76e-17","1.71e-17","6.11e-21","GO:0000398~mRNA splicing, via spliceosome","ISY1,SF3B5,SF3B2,SF3B3,SF3B6,EIF4A3,SNU13,U2AF1,USP39,PRPF8,UBL5,SNRPD2,SNRPD1,CWC22,SNRPD3,SF3B1,SF3A3,RBM14,IK,SF3A1,SF3A2,GPKOW,CRNKL1,XAB2,HNRNPK,SNRPA1,SNRPF,CACTIN,SNRNP200,SLU7"
"REACTOME_PATHWAY","mRNA Splicing","31","191","209","10908","1.85e-19","4.55e-18","8.47","1.86e-16","3.44e-18","1.90e-20","R-HSA-72172~mRNA Splicing","ISY1,SF3B5,SF3B2,SF3B3,SF3B6,EIF4A3,SNU13,U2AF1,USP39,PRPF8,UBL5,SNRPD2,SNRPD1,CWC22,SNRPD3,SF3B1,SF3A3,RBM39,IK,SF3A1,SF3A2,GPKOW,CRNKL1,XAB2,HNRNPK,SRSF3,SNRPA1,SNRPF,CACTIN,SNRNP200,SLU7"
"GOTERM_BP_DIRECT","U2-type prespliceosome assembly","13","247","25","16251","4.77e-16","1.05e-13","34.21","5.87e-13","1.03e-13","7.35e-18","GO:1903241~U2-type prespliceosome assembly","SF3A3,SF3B5,SF3B2,SF3A1,SF3A2,SF3B3,SF3B6,SNRPD2,SNRPD1,SNRPA1,SNRPD3,SNRPF,SF3B1"
"REACTOME_PATHWAY","SARS-CoV-2 modulates host translation machinery","16","191","45","10908","5.00e-16","1.20e-14","20.31","5.59e-13","9.08e-15","1.67e-17","R-HSA-9754678~SARS-CoV-2 modulates host translation machinery","RPS5,RPS4X,RPS28,RPS16,SNRPD2,RPS19,SNRPD1,RPS18,RPS3,SNRPD3,SNRPF,RPS27A,RPS11,RPS21,RPS13,RPS12"
"GOTERM_BP_DIRECT","spliceosomal snRNP assembly","17","247","64","16251","1.14e-15","2.16e-13","17.48","1.47e-12","2.11e-13","4.99e-17","GO:0000387~spliceosomal snRNP assembly","SF3A3,SF3B5,SF3B2,SF3A1,SF3A2,SF3B3,SF3B6,SNU13,USP39,PRPF8,SNRPD2,SNRPD1,SNRPA1,SNRPD3,SNRPF,SNRNP200,SF3B1"
"REACTOME_PATHWAY","Dengue Virus Infection","35","191","375","10908","1.35e-15","3.18e-14","5.33","1.34e-12","2.40e-14","1.97e-16","R-HSA-9839923~Dengue Virus Infection","ISY1,SF3B5,SF3B2,SF3B3,SF3B6,EIF4A3,CAMK2A,U2AF1,PRPF8,XPO1,SNRPD2,SNRPD1,UBC,CWC22,UFD1,SNRPD3,RPS27A,RPL18,SF3B1,EIF4E,SF3A3,SF3A1,SF3A2,GPKOW,CRNKL1,MTOR,XAB2,HNRNPK,SRSF3,HYOU1,SNRPA1,SNRPF,SNRNP200,UBA52,EIF4G1"
"REACTOME_PATHWAY","Developmental Biology","67","191","1422","10908","9.69e-15","2.22e-13","2.69","9.73e-12","1.68e-13","3.46e-15","R-HSA-1266738~Developmental Biology","RPL4,RPL5,RPL30,RPL3,RPLP0,EIF4A3,CCNC,RPL10A,RPL8,RPL9,RPL6,RPL7,RPS4X,PSMD8,RPL7A,RPS16,PSMD7,XPO1,KAT5,RPS19,RPS18,PSMD3,RPL36,PSMD1,RPL38,RPS11,RPS13,RPS12,LYPLA2,RPL21,RPL23,RPS5,GAB1,POU3F1,SIRT1,DARS1,PAX8,PSMA2,RPL37A,ATP6V1B2,RPL27,ETF1,UBA52,KPRP,PSMD11,ROCK2,RPL12,RPL11,HDAC9,UBC,PSMB1,KRTAP5-11,RPS3,RPL14,RPL13,RPS27A,RPL18,EIF4E,RPL17,RPL19,SMAD3,RPL35A,SMARCA4,RPS28,ARPC2,RPS21,EIF4G1"
"GOTERM_BP_DIRECT","spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)","13","247","35","16251","6.79e-14","1.12e-11","24.44","8.98e-11","1.10e-11","1.81e-15","GO:0000388~spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)","SF3B5,SF3B2,SF3B3,SF3B6,SNU13,USP39,PRPF8,SNRPD2,SNRPD1,SNRPD3,SNRPF,SNRNP200,SF3B1"
"REACTOME_PATHWAY","mRNA 3'-end processing","22","191","151","10908","1.39e-13","3.11e-12","8.32","1.40e-10","2.35e-12","1.46e-14","R-HSA-72187~mRNA 3'-end processing","SF3A3,RBM39,SF3B5,SF3B2,SF3A1,SF3A2,SF3B3,SF3B6,EIF4A3,U2AF1,HNRNPK,SNRPD2,SNRPD1,UBC,SRSF3,SNRPA1,SNRPD3,SNRPF,RPS27A,SLU7,UBA52,SF3B1"
"REACTOME_PATHWAY","mRNA Polyadenylation","20","191","126","10908","4.82e-13","1.06e-11","9.07","4.85e-10","7.98e-12","4.57e-14","R-HSA-9770562~mRNA Polyadenylation","SF3A3,RBM39,SF3B5,SF3B2,SF3A1,SF3A2,SF3B3,SF3B6,U2AF1,HNRNPK,SNRPD2,SNRPD1,UBC,SRSF3,SNRPA1,SNRPD3,SNRPF,RPS27A,UBA52,SF3B1"
"REACTOME_PATHWAY","Dengue Virus-Host Interactions","27","191","267","10908","7.86e-13","1.69e-11","5.78","7.92e-10","1.27e-11","1.24e-13","R-HSA-9918481~Dengue Virus-Host Interactions","ISY1,SF3B5,SF3B2,SF3B3,SF3B6,EIF4A3,CAMK2A,U2AF1,PRPF8,SNRPD2,SNRPD1,CWC22,SNRPD3,RPL18,SF3B1,SF3A3,SF3A1,SF3A2,GPKOW,CRNKL1,MTOR,XAB2,HNRNPK,SRSF3,SNRPA1,SNRPF,SNRNP200"
"REACTOME_PATHWAY","Metabolism of proteins","78","191","2027","10908","1.12e-12","2.35e-11","2.20","1.12e-9","1.77e-11","4.94e-13","R-HSA-392499~Metabolism of proteins","RPL4,RPL5,RPL30,RPL3,RPLP0,RPL10A,RPL8,RPL9,RPL6,RPL7,RPS4X,PSMD8,RPL7A,RPS16,PSMD7,RPS19,RPS18,PSMD3,NUP62,RPL36,UFD1,PSMD1,MUC13,RPL38,RPS11,RPS13,RPS12,EIF5B,RPL21,RPL23,RPS5,POMGNT2,COPZ1,DARS1,DYNC1LI2,PSMA2,B3GNT4,RPL37A,RPL27,ETF1,MAN1B1,UBA52,TARS1,NAPA,COPA,PSMD11,TMED10,SAR1B,COPB1,DCUN1D3,RPL12,RPL11,NRIP1,UBC,PSMB1,RPS3,RPL14,RPL13,RPS27A,DCAF11,RPL18,EIF4E,RPL17,RPL19,RANBP2,SMAD3,RPL35A,EEF2,ARCN1,RPS28,HNRNPK,CCDC8,DOLPP1,OGDH,COPG1,FOLR2,RPS21,EIF4G1"
"REACTOME_PATHWAY","SARS-CoV-1 modulates host translation machinery","12","191","31","10908","2.09e-12","4.31e-11","22.11","2.11e-9","3.26e-11","6.20e-14","R-HSA-9735869~SARS-CoV-1 modulates host translation machinery","RPS4X,RPS28,RPS16,RPS19,RPS18,RPS5,RPS3,RPS27A,RPS11,RPS21,RPS13,RPS12"
"REACTOME_PATHWAY","Ribosomal scanning and start codon recognition","14","191","53","10908","4.12e-12","8.14e-11","15.09","4.15e-9","6.15e-11","2.09e-13","R-HSA-72702~Ribosomal scanning and start codon recognition","RPS5,RPS4X,RPS28,RPS16,RPS19,RPS18,RPS3,RPS27A,RPS11,RPS21,EIF4E,RPS13,EIF4G1,RPS12"
"REACTOME_PATHWAY","Translation initiation complex formation","14","191","53","10908","4.12e-12","8.14e-11","15.09","4.15e-9","6.15e-11","2.09e-13","R-HSA-72649~Translation initiation complex formation","RPS5,RPS4X,RPS28,RPS16,RPS19,RPS18,RPS3,RPS27A,RPS11,RPS21,EIF4E,RPS13,EIF4G1,RPS12"
"GOTERM_BP_DIRECT","RNA splicing","23","247","228","16251","5.29e-12","7.77e-10","6.64","6.99e-9","7.60e-10","7.26e-13","GO:0008380~RNA splicing","RBM39,SF3B2,SF3A2,SF3B3,U2AF1,USP39,PRPF8,SFPQ,HNRNPK,SON,SNRPD2,SNRPD1,CWC22,SRSF3,SNRPA1,SNRPD3,SNRPF,SNRNP200,CACTIN,ZC3H13,MBNL3,SLU7,SF3B1"
"REACTOME_PATHWAY","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","14","191","54","10908","5.34e-12","1.04e-10","14.81","5.38e-9","7.83e-11","2.78e-13","R-HSA-72662~Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","RPS5,RPS4X,RPS28,RPS16,RPS19,RPS18,RPS3,RPS27A,RPS11,RPS21,EIF4E,RPS13,EIF4G1,RPS12"
"REACTOME_PATHWAY","AUF1 (hnRNP D0) binds and destabilizes mRNA","12","191","42","10908","8.96e-11","1.70e-9","16.32","9.03e-8","1.29e-9","4.11e-12","R-HSA-450408~AUF1 (hnRNP D0) binds and destabilizes mRNA","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,HSPB1,PSMD1,RPS27A,UBA52,EIF4G1"
"REACTOME_PATHWAY","SARS-CoV-2-host interactions","21","191","194","10908","1.48e-10","2.77e-9","6.18","1.49e-7","2.09e-9","2.17e-11","R-HSA-9705683~SARS-CoV-2-host interactions","RANBP2,SAR1B,RPS5,RPS4X,RPS28,RPS16,SNRPD2,RPS19,SNRPD1,RPS18,NUP62,UBC,RPS3,SNRPD3,SNRPF,RPS27A,RPS11,UBA52,RPS21,RPS13,RPS12"
"REACTOME_PATHWAY","Formation of the ternary complex, and subsequently, the 43S complex","12","191","46","10908","2.63e-10","4.82e-9","14.90","2.65e-7","3.64e-9","1.36e-11","R-HSA-72695~Formation of the ternary complex, and subsequently, the 43S complex","RPS4X,RPS28,RPS16,RPS19,RPS18,RPS5,RPS3,RPS27A,RPS11,RPS21,RPS13,RPS12"
"REACTOME_PATHWAY","SARS-CoV-1-host interactions","15","191","92","10908","5.62e-10","1.01e-8","9.31","5.66e-7","7.65e-9","5.18e-11","R-HSA-9692914~SARS-CoV-1-host interactions","SMAD3,RPS5,RPS4X,RPS28,RPS16,RPS19,RPS18,UBC,RPS3,RPS27A,RPS11,UBA52,RPS21,RPS13,RPS12"
"GOTERM_BP_DIRECT","spermatogenesis","30","247","519","16251","1.36e-9","1.80e-7","3.80","1.80e-6","1.76e-7","3.39e-10","GO:0007283~spermatogenesis","RPL4,RPL5,RPL30,RPL3,RPL12,RPLP0,RPL11,RPL10A,RPL8,RPL9,RPL6,RPL7,RPL7A,PSMB1,RPL36,RPL14,RPL13,RPL38,RPL18,RPL17,RPL19,RPL21,RPL23,RPL35A,SIRT1,PSMA2,RPL37A,RPL27,SNRPA1,UBA52"
"REACTOME_PATHWAY","CDK-mediated phosphorylation and removal of Cdc6","12","191","59","10908","4.53e-9","8.01e-8","11.62","4.56e-6","6.06e-8","3.21e-10","R-HSA-69017~CDK-mediated phosphorylation and removal of Cdc6","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,CDC6,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","Regulation of mRNA stability by proteins that bind AU-rich elements","13","191","74","10908","4.71e-9","8.19e-8","10.03","4.74e-6","6.19e-8","3.97e-10","R-HSA-450531~Regulation of mRNA stability by proteins that bind AU-rich elements","PSMD11,HSPB1,PSMD8,PSMD7,XPO1,PSMA2,PSMD3,UBC,PSMB1,PSMD1,RPS27A,UBA52,EIF4G1"
"REACTOME_PATHWAY","Metabolism","72","191","2127","10908","5.77e-9","9.86e-8","1.93","5.81e-6","7.45e-8","2.91e-9","R-HSA-1430728~Metabolism","RPL4,RPL5,RPL30,RPL3,RPLP0,ACSM6,CCNC,RPL10A,RPL8,RPL9,RPL6,RPL7,RPS4X,PSMD8,RPL7A,RPS16,PSMD7,RPS19,RPS18,PSMD3,NUP62,RPL36,CYP1B1,PSMD1,RPL38,RPS11,CIAO2B,RPS13,RPS12,ELOVL1,ADSL,CHST7,RPL21,RPL23,RPS5,DARS1,PSMA2,B3GNT4,RPL37A,RPL27,UBA52,PSMD11,SAR1B,RPL12,RPL11,GMPS,MGST1,NRF1,ADCY6,MAT2A,UBC,ESD,PSMB1,RPS3,RPL14,RPL13,UGT1A3,RPS27A,RPL18,RPL17,RPL19,RANBP2,RPL35A,FAH,RPS28,AADAC,OGDH,SCLY,FMOD,FOLR2,RPS21,RAN"
"GOTERM_BP_DIRECT","ribosomal small subunit biogenesis","12","247","69","16251","6.44e-9","7.73e-7","11.44","8.51e-6","7.56e-7","4.77e-10","GO:0042274~ribosomal small subunit biogenesis","RPS4X,FBL,RPS28,RPS16,RPS19,RPS5,SNU13,RPS27A,RPS11,WDR46,RPS13,RPS12"
"REACTOME_PATHWAY","Regulation of activated PAK-2p34 by proteasome mediated degradation","10","191","37","10908","9.97e-9","1.68e-7","15.44","1.00e-5","1.27e-7","4.95e-10","R-HSA-211733~Regulation of activated PAK-2p34 by proteasome mediated degradation","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","mRNA Splicing - Minor Pathway","11","191","50","10908","1.14e-8","1.88e-7","12.56","1.15e-5","1.42e-7","7.33e-10","R-HSA-72165~mRNA Splicing - Minor Pathway","SF3B5,SF3B2,SF3B3,SNRPD2,SNRPD1,SF3B6,SNRPD3,SNRPF,SNRNP200,PRPF8,SF3B1"
"REACTOME_PATHWAY","CHD1 and CHD2 subfamily","13","191","81","10908","1.37e-8","2.22e-7","9.17","1.37e-5","1.68e-7","1.28e-9","R-HSA-9943411~CHD1 and CHD2 subfamily","SF3A3,SF3B5,SF3B2,SF3A1,SF3A2,SF3B3,SF3B6,SNRPD2,SNRPD1,SNRPA1,SNRPD3,SNRPF,SF3B1"
"REACTOME_PATHWAY","Autodegradation of the E3 ubiquitin ligase COP1","10","191","39","10908","1.65e-8","2.56e-7","14.64","1.66e-5","1.93e-7","8.76e-10","R-HSA-349425~Autodegradation of the E3 ubiquitin ligase COP1","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Ubiquitin-dependent degradation of Cyclin D","10","191","39","10908","1.65e-8","2.56e-7","14.64","1.66e-5","1.93e-7","8.76e-10","R-HSA-75815~Ubiquitin-dependent degradation of Cyclin D","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Vpu mediated degradation of CD4","10","191","39","10908","1.65e-8","2.56e-7","14.64","1.66e-5","1.93e-7","8.76e-10","R-HSA-180534~Vpu mediated degradation of CD4","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Autodegradation of Cdh1 by Cdh1:APC/C","11","191","53","10908","2.07e-8","3.15e-7","11.85","2.08e-5","2.38e-7","1.43e-9","R-HSA-174084~Autodegradation of Cdh1 by Cdh1:APC/C","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","APC/C:Cdc20 mediated degradation of Securin","11","191","54","10908","2.50e-8","3.76e-7","11.63","2.51e-5","2.84e-7","1.77e-9","R-HSA-174154~APC/C:Cdc20 mediated degradation of Securin","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","Regulation of Apoptosis","10","191","41","10908","2.64e-8","3.86e-7","13.93","2.66e-5","2.92e-7","1.50e-9","R-HSA-169911~Regulation of Apoptosis","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Vif-mediated degradation of APOBEC3G","10","191","41","10908","2.64e-8","3.86e-7","13.93","2.66e-5","2.92e-7","1.50e-9","R-HSA-180585~Vif-mediated degradation of APOBEC3G","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","spliceosomal complex assembly","9","247","34","16251","3.18e-8","3.50e-6","17.42","4.20e-5","3.43e-6","1.41e-9","GO:0000245~spliceosomal complex assembly","SF3A2,SNRPD2,SNRPD1,SNU13,SNRPD3,SNRPF,USP39,SF3B1,CRNKL1"
"REACTOME_PATHWAY","SCF-beta-TrCP mediated degradation of Emi1","10","191","42","10908","3.32e-8","4.58e-7","13.60","3.34e-5","3.46e-7","1.94e-9","R-HSA-174113~SCF-beta-TrCP mediated degradation of Emi1","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of AXIN","10","191","42","10908","3.32e-8","4.58e-7","13.60","3.34e-5","3.46e-7","1.94e-9","R-HSA-4641257~Degradation of AXIN","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","10","191","42","10908","3.32e-8","4.58e-7","13.60","3.34e-5","3.46e-7","1.94e-9","R-HSA-9762114~GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","10","191","42","10908","3.32e-8","4.58e-7","13.60","3.34e-5","3.46e-7","1.94e-9","R-HSA-8854050~FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","SARS-CoV-2 Infection","22","191","293","10908","3.74e-8","5.09e-7","4.29","3.76e-5","3.85e-7","8.14e-9","R-HSA-9694516~SARS-CoV-2 Infection","RANBP2,SAR1B,RPS5,RPS4X,RPS28,RPS16,SNRPD2,RPS19,SNRPD1,RPS18,NUP62,UBC,RPS3,SNRPD3,SNRPF,MAN1B1,RPS27A,RPS11,UBA52,RPS21,RPS13,RPS12"
"REACTOME_PATHWAY","Hh mutants are degraded by ERAD","10","191","43","10908","4.13e-8","5.55e-7","13.28","4.16e-5","4.20e-7","2.49e-9","R-HSA-5362768~Hh mutants are degraded by ERAD","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","GSK3B-mediated proteasomal degradation of PD-L1(CD274)","10","191","44","10908","5.12e-8","6.46e-7","12.98","5.15e-5","4.88e-7","3.17e-9","R-HSA-9929356~GSK3B-mediated proteasomal degradation of PD-L1(CD274)","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Negative regulation of NOTCH4 signaling","10","191","44","10908","5.12e-8","6.46e-7","12.98","5.15e-5","4.88e-7","3.17e-9","R-HSA-9604323~Negative regulation of NOTCH4 signaling","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Stabilization of p53","10","191","44","10908","5.12e-8","6.46e-7","12.98","5.15e-5","4.88e-7","3.17e-9","R-HSA-69541~Stabilization of p53","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of DVL","10","191","44","10908","5.12e-8","6.46e-7","12.98","5.15e-5","4.88e-7","3.17e-9","R-HSA-4641258~Degradation of DVL","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Orc1 removal from chromatin","11","191","58","10908","5.13e-8","6.46e-7","10.83","5.16e-5","4.88e-7","3.95e-9","R-HSA-68949~Orc1 removal from chromatin","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,CDC6,RPS27A,UBA52"
"REACTOME_PATHWAY","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","11","191","59","10908","6.08e-8","7.57e-7","10.65","6.12e-5","5.72e-7","4.79e-9","R-HSA-174184~Cdc20:Phospho-APC/C mediated degradation of Cyclin A","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","MAPK6/MAPK4 signaling","12","191","75","10908","6.22e-8","7.65e-7","9.14","6.26e-5","5.78e-7","5.86e-9","R-HSA-5687128~MAPK6/MAPK4 signaling","PSMD8,PSMD7,PSMD11,XPO1,PSMA2,UBC,PSMB1,PSMD3,HSPB1,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of RUNX3 expression and activity","10","191","45","10908","6.30e-8","7.65e-7","12.69","6.34e-5","5.78e-7","4.01e-9","R-HSA-8941858~Regulation of RUNX3 expression and activity","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","11","191","60","10908","7.19e-8","8.52e-7","10.47","7.24e-5","6.44e-7","5.77e-9","R-HSA-174178~APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","11","191","60","10908","7.19e-8","8.52e-7","10.47","7.24e-5","6.44e-7","5.77e-9","R-HSA-179419~APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","NIK-->noncanonical NF-kB signaling","10","191","46","10908","7.72e-8","8.84e-7","12.42","7.77e-5","6.68e-7","5.05e-9","R-HSA-5676590~NIK-->noncanonical NF-kB signaling","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","SPOP-mediated proteasomal degradation of PD-L1(CD274)","10","191","46","10908","7.72e-8","8.84e-7","12.42","7.77e-5","6.68e-7","5.05e-9","R-HSA-9929491~SPOP-mediated proteasomal degradation of PD-L1(CD274)","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Hh mutants abrogate ligand secretion","10","191","46","10908","7.72e-8","8.84e-7","12.42","7.77e-5","6.68e-7","5.05e-9","R-HSA-5387390~Hh mutants abrogate ligand secretion","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
