Category,Term,Count,List Total,Pop Hits,Pop Total,P-Value,Benjamini,Fold Enrichment,Bonferroni,FDR,Fisher Exact,Full Term,User Ids,Theme,minus_log10_Benjamini
REACTOME_PATHWAY,Regulation of mRNA stability by proteins that bind AU-rich elements,15,175,74,10908,8.1e-12,7.6e-11,12.63,7.67e-09,5.96e-11,5.26e-13,R-HSA-450531~Regulation of mRNA stability by proteins that bind AU-rich elements,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,KHSRP,PSMB1,RPS27A,UBA52",Protein & RNA homeostasis,10.119186407719209
REACTOME_PATHWAY,Regulation of mitotic cell cycle,15,175,74,10908,8.1e-12,7.6e-11,12.63,7.67e-09,5.96e-11,5.26e-13,R-HSA-453276~Regulation of mitotic cell cycle,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell cycle & mitosis,10.119186407719209
REACTOME_PATHWAY,APC/C-mediated degradation of cell cycle proteins,15,175,74,10908,8.1e-12,7.6e-11,12.63,7.67e-09,5.96e-11,5.26e-13,R-HSA-174143~APC/C-mediated degradation of cell cycle proteins,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,CCNB1,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell cycle & mitosis,10.119186407719209
REACTOME_PATHWAY,Cyclin A:Cdk2-associated events at S phase entry,15,175,75,10908,9.83e-12,9.04e-11,12.47,9.3e-09,7.09e-11,6.48e-13,R-HSA-69656~Cyclin A:Cdk2-associated events at S phase entry,"LIN54,PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell cycle & mitosis,10.043831569524636
REACTOME_PATHWAY,MAPK6/MAPK4 signaling,15,175,75,10908,9.83e-12,9.04e-11,12.47,9.3e-09,7.09e-11,6.48e-13,R-HSA-5687128~MAPK6/MAPK4 signaling,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RAC1,RPS27A,UBA52",Cell signaling,10.043831569524636
REACTOME_PATHWAY,Regulation of ornithine decarboxylase (ODC),12,175,38,10908,1.03e-11,9.35e-11,19.68,9.71e-09,7.33e-11,3.75e-13,R-HSA-350562~Regulation of ornithine decarboxylase (ODC),"PSMB6,PSMA6,PSMA3,PSMD6,PSMC5,PSMD7,PSMD11,PSMC6,PSMA1,PSMD14,PSMD2,PSMB1",Cell signaling,10.029188389127482
REACTOME_PATHWAY,Cellular response to hypoxia,14,175,62,10908,1.16e-11,1.05e-10,14.07,1.1e-08,8.23e-11,6.6e-13,R-HSA-1234174~Cellular response to hypoxia,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52",Cell signaling,9.978810700930062
REACTOME_PATHWAY,Circadian clock,17,175,109,10908,1.45e-11,1.29e-10,9.72,1.37e-08,1.01e-10,1.28e-12,R-HSA-9909396~Circadian clock,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,BHLHE40,PSMB1,RPS27A,PPARA,CLOCK,UBA52",Other,9.88941028970075
REACTOME_PATHWAY,PCP/CE pathway,15,175,78,10908,1.72e-11,1.52e-10,11.99,1.63e-08,1.2e-10,1.19e-12,R-HSA-4086400~PCP/CE pathway,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RAC1,RPS27A,UBA52",Cell signaling,9.818156412055227
REACTOME_PATHWAY,UCH proteinases,15,175,79,10908,2.06e-11,1.81e-10,11.84,1.95e-08,1.42e-10,1.45e-12,R-HSA-5689603~UCH proteinases,"PSMD11,PSMD14,PSMB6,PSMA6,PSMD6,PSMC5,PSMA3,PSMC6,PSMD7,PSMA1,PSMD2,PSMB1,RPS27A,UBA52,OGT",Ubiquitin-mediated protein degradation,9.742321425130816
