"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","Signal Transduction","51","178","2533","10908","6.81e-2","5.57e-1","1.23","1.00e+0","5.25e-1","5.29e-2","R-HSA-162582~Signal Transduction","APP,B4GALT1,SCT,ITGB3,YBX1,LMNB1,TUBA1C,PPP1CC,CCND1,POFUT1,CFL1,FFAR1,TACR2,H2BC17,SSTR5,GAL,TFDP1,LCK,HECW1,H4C12,CDC42EP3,IAPP,PKP4,RGS18,GNAI3,CXCR4,WNT8B,ARHGAP18,PRKX,HDAC8,IL2RG,CXXC4,SKA2,NPS,POLR2B,POLR2C,POLR2E,POLR2F,PIP5K1A,POLR2H,ECT2,H2BC8,DAB2IP,AKR1C3,ARHGAP29,GATAD2A,ANLN,TAOK3,PSMC2,PIK3AP1,MUC20"
"REACTOME_PATHWAY","RSV-host interactions","5","178","95","10908","6.86e-2","5.57e-1","3.23","1.00e+0","5.25e-1","1.95e-2","R-HSA-9833110~RSV-host interactions","MED22,ARIH1,MED27,MED4,MED28"
"REACTOME_PATHWAY","RUNX1 regulates transcription of genes involved in differentiation of HSCs","5","178","95","10908","6.86e-2","5.57e-1","3.23","1.00e+0","5.25e-1","1.95e-2","R-HSA-8939236~RUNX1 regulates transcription of genes involved in differentiation of HSCs","H2BC8,TAL1,PSMC2,H4C12,H2BC17"
"REACTOME_PATHWAY","RNA Polymerase III Transcription Initiation From Type 2 Promoter","3","178","27","10908","7.05e-2","5.68e-1","6.81","1.00e+0","5.35e-1","9.37e-3","R-HSA-76066~RNA Polymerase III Transcription Initiation From Type 2 Promoter","POLR2E,POLR2F,POLR2H"
"GOTERM_BP_DIRECT","positive regulation of synapse assembly","4","240","65","16251","7.06e-2","1.00e+0","4.17","1.00e+0","1.00e+0","1.56e-2","GO:0051965~positive regulation of synapse assembly","TPBG,ADGRB1,EPHB1,LRRC4B"
"GOTERM_BP_DIRECT","CXCL12-activated CXCR4 signaling pathway","2","240","5","16251","7.14e-2","1.00e+0","27.09","1.00e+0","1.00e+0","2.11e-3","GO:0038160~CXCL12-activated CXCR4 signaling pathway","ENTREP1,CXCR4"
"GOTERM_BP_DIRECT","regulation of ceramide biosynthetic process","2","240","5","16251","7.14e-2","1.00e+0","27.09","1.00e+0","1.00e+0","2.11e-3","GO:2000303~regulation of ceramide biosynthetic process","PAQR4,ORMDL3"
"GOTERM_BP_DIRECT","positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation","2","240","5","16251","7.14e-2","1.00e+0","27.09","1.00e+0","1.00e+0","2.11e-3","GO:0032831~positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation","IL2RG,HLA-DRB1"
"GOTERM_BP_DIRECT","regulation of postsynaptic neurotransmitter receptor internalization","3","240","30","16251","7.16e-2","1.00e+0","6.77","1.00e+0","1.00e+0","9.62e-3","GO:0099149~regulation of postsynaptic neurotransmitter receptor internalization","VAC14,IQSEC1,ITGB3"
"REACTOME_PATHWAY","Meiotic synapsis","4","178","60","10908","7.35e-2","5.85e-1","4.09","1.00e+0","5.52e-1","1.64e-2","R-HSA-1221632~Meiotic synapsis","H2BC8,H4C12,H2BC17,LMNB1"
"REACTOME_PATHWAY","Mitotic G1 phase and G1/S transition","6","178","138","10908","7.39e-2","5.85e-1","2.66","1.00e+0","5.52e-1","2.55e-2","R-HSA-453279~Mitotic G1 phase and G1/S transition","RRM2,TFDP1,CCND1,CDKN2A,PSMC2,CDC25A"
"REACTOME_PATHWAY","RNA Polymerase III Transcription Initiation From Type 3 Promoter","3","178","28","10908","7.52e-2","5.86e-1","6.57","1.00e+0","5.52e-1","1.04e-2","R-HSA-76071~RNA Polymerase III Transcription Initiation From Type 3 Promoter","POLR2E,POLR2F,POLR2H"
